chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr1,88277379,88277880,0.4267832584576703,chr1,88275661,88391293,ENSMUSG00000036251.12,+,Trpm8,protein_coding,55.8594608997152,66.2379164426046,75.8447095226601
chr12,113857984,113858485,4.97987268414412,chr12,113857149,113861670,ENSMUSG00000095571.2,-,Ighv5-17,IG_V_gene,0.0,1.6683322438698804,2.633737977036459
chr4,148804107,148804608,1.2885039564180245,chr4,148802429,148956889,ENSMUSG00000028977.12,+,Casz1,protein_coding,11.606934941457418,20.805532210839246,27.863955269316712
chrX,50605469,50605970,3.0794083576950344,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.6641301041591667,9.809135847224923,13.188559742506868
chr7,24316471,24316972,0.8012679954499944,chr7,24299704,24318666,ENSMUSG00000074282.6,-,Zfp94,protein_coding,27.810832855468263,36.50455232342322,51.50797679467116
chr6,130092333,130092834,4.342442763528829,chr6,130080917,130096676,ENSMUSG00000072717.7,-,Klra11-ps,unprocessed_pseudogene,0.0,1.5016573589005155,2.5870269337100185
chr7,12949399,12949900,0.6625749503239114,chr7,12946592,12963768,ENSMUSG00000097115.2,-,1810019N24Rik,lincRNA,15.0301920220996,19.185700416189,24.0311240287491
chr7,12733360,12733861,2.199702591412746,chr7,12691998,12735105,ENSMUSG00000090762.1,-,Vmn2r56,protein_coding,2.0212535703491548,5.702719235372639,7.778974501672619
chr7,14564897,14565398,3.046986880002657,chr7,14564761,14569238,ENSMUSG00000099055.1,+,Gm27229,unprocessed_pseudogene,0.30116319180486684,3.4639063666680614,7.156806935807188
chr7,14564897,14565398,3.046986880002657,chr7,14528652,14624479,ENSMUSG00000041596.8,-,Nlrp5-ps,transcribed_unprocessed_pseudogene,0.30116319180486684,3.4639063666680614,7.156806935807188
chrX,75758997,75759498,2.473687296807081,chrX,75704932,75766699,ENSMUSG00000087396.3,-,4933407K13Rik,processed_transcript,4.0587095705097065,9.535726009490723,13.158752715516233
chr7,10495174,10495675,0.9216394185586596,chr7,10485229,10497394,ENSMUSG00000030393.8,-,Zik1,protein_coding,16.639803609924165,26.30791294075058,28.93732928753851
chr7,13054540,13055041,0.5701309794695789,chr7,13040303,13056764,ENSMUSG00000030380.12,-,Mzf1,protein_coding,16.6653447805478,21.5811658747968,24.9901125463283
chr4,112713277,112713778,2.9798726841441203,chr4,112709147,112776866,ENSMUSG00000048766.6,-,Skint10,protein_coding,0.231233723416917,1.36255833425398,1.94618257979306
chr18,73533217,73533718,1.2627155710580944,chr18,73531403,73535550,ENSMUSG00000065922.1,-,n-R5-8s1,rRNA,2.54357095758609,5.01069839048236,6.17701427499537
chr6,130154864,130155365,4.953877475611176,chr6,130147106,130162748,ENSMUSG00000072721.6,-,Klra14-ps,unprocessed_pseudogene,0.0,1.0973219061326125,2.4011737675723914
chr7,28084075,28084576,0.8217296197416152,chr7,28069236,28122862,ENSMUSG00000047730.13,+,Fcgbp,protein_coding,8.68778132266416,11.0543039053185,15.5130495490751
chrX,50600207,50600708,2.7393329160974127,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.2900687796389034,10.846004413749405,14.495485735034752
chr4,145522806,145523307,3.180691693532216,chr4,145508759,145541188,ENSMUSG00000078503.5,+,Gm13225,protein_coding,0.9572430998979214,3.3329843426654913,5.736570182436717
chr6,131591117,131591618,1.9068578868458987,chr6,131583132,131591255,ENSMUSG00000089792.1,+,Gm16571,unprocessed_pseudogene,1.683275325926478,3.605869346036169,6.596270959058446
chr7,25901952,25902453,1.8047859775860289,chr7,25895620,25928624,ENSMUSG00000030483.10,+,Cyp2b10,protein_coding,3.07127478355895,9.0877643535713,11.285318786750535
chr7,19715560,19716061,0.4399592694430908,chr7,19713016,19723731,ENSMUSG00000092381.1,+,Gm20512,antisense,28.3261311185723,29.668608891014,38.8108294173225
chr7,19715560,19716061,0.4399592694430908,chr7,19699313,19717438,ENSMUSG00000002984.12,-,Tomm40,protein_coding,28.3261311185723,29.668608891014,38.8108294173225
chr7,19715560,19716061,0.4399592694430908,chr7,19714644,19751573,ENSMUSG00000062300.9,-,Pvrl2,protein_coding,28.3261311185723,29.668608891014,38.8108294173225
chrX,50599704,50600205,2.711676573194548,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.7377631916495377,9.988965478961815,9.381074411902361
chr7,46795529,46796030,0.6726626816175694,chr7,46794103,46825800,ENSMUSG00000006599.9,+,Gtf2h1,protein_coding,10.1082170522252,12.7025599548193,16.2745992542116
chr7,46795529,46796030,0.6726626816175694,chr7,46758466,46798064,ENSMUSG00000014418.11,-,Hps5,protein_coding,10.1082170522252,12.7025599548193,16.2745992542116
chr18,37400579,37401080,1.7221471896953915,chr18,37398855,37405909,ENSMUSG00000051242.1,+,Pcdhb9,protein_coding,1.00751836631657,2.1976747326677,3.38466535616185
chr18,37400579,37401080,1.7221471896953915,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,1.00751836631657,2.1976747326677,3.38466535616185
chr18,37400579,37401080,1.7221471896953915,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,1.00751836631657,2.1976747326677,3.38466535616185
chr18,37400579,37401080,1.7221471896953915,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,1.00751836631657,2.1976747326677,3.38466535616185
chr7,5125729,5126230,1.5239901325878935,chr7,5122938,5127950,ENSMUSG00000083649.5,-,Rasl2-9,protein_coding,4.596236395502757,10.341758590972352,12.97587037467195
chr7,5125729,5126230,1.5239901325878935,chr7,5125632,5129715,ENSMUSG00000092953.1,-,Gm26217,miRNA,4.596236395502757,10.341758590972352,12.97587037467195
chr7,14622970,14623471,2.9639311402750983,chr7,14528652,14624479,ENSMUSG00000041596.8,-,Nlrp5-ps,transcribed_unprocessed_pseudogene,2.729612850500438,4.498134752947413,14.472623054138914
chr7,25658800,25659301,0.6099855950343688,chr7,25627852,25660761,ENSMUSG00000060376.6,-,Bckdha,protein_coding,11.7103364216139,15.0760486661004,18.0515485661965
chr7,25658800,25659301,0.6099855950343688,chr7,25657153,25670031,ENSMUSG00000061286.6,+,Exosc5,protein_coding,11.7103364216139,15.0760486661004,18.0515485661965
chr6,130023389,130023890,3.4579199809487644,chr6,130011033,130028954,ENSMUSG00000061769.2,-,Klra6,protein_coding,0.44180540267578855,3.1473814886725116,3.6713308740756707
chr7,47888393,47888894,1.732818208573403,chr7,47884588,47889542,ENSMUSG00000101101.1,-,Gm18350,unprocessed_pseudogene,2.1361237473473578,3.7693910874768406,7.575221446697822
chrX,76598775,76599276,1.494445856973878,chrX,76580610,76604924,ENSMUSG00000079525.1,-,4930468A15Rik,protein_coding,1.32133556238238,3.47232607761497,3.7795429810474
chr7,38107419,38107920,0.4783594767638761,chr7,38095984,38109534,ENSMUSG00000002068.12,-,Ccne1,protein_coding,24.1143740134785,26.5918642652792,33.9312701955225
chr9,36259828,36260329,1.7370161602479564,chr9,36253931,36260323,ENSMUSG00000066767.5,-,Gm3867,lincRNA,1.5374797556452646,5.435088353718588,5.534824867448407
chrX,50614325,50614826,2.8278695906990703,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.6059593404243568,8.989438197807875,8.602884955748827
chr7,13009639,13010140,0.6188750245781655,chr7,13002936,13011822,ENSMUSG00000049600.7,-,Zbtb45,protein_coding,28.764409657248002,26.826334829577906,32.552000293236766
chrX,50614835,50615336,2.1948855751149705,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,3.5182337275522197,12.182559867105084,10.717826443042108
chr17,35516650,35517151,0.5863246078394957,chr17,35510734,35518824,ENSMUSG00000050410.11,-,Tcf19,protein_coding,31.05295059828463,34.22368868905865,53.57617080140257
chr17,35516650,35517151,0.5863246078394957,chr17,35515100,35533015,ENSMUSG00000040312.10,+,Cchcr1,protein_coding,31.05295059828463,34.22368868905865,53.57617080140257
chr7,13024819,13025320,0.8787110074579053,chr7,13022152,13033035,ENSMUSG00000005566.9,+,Trim28,protein_coding,5.07062522064239,7.91162903760373,9.42065190798381
chr7,46639508,46640009,0.6860179002510479,chr7,46441168,46641807,ENSMUSG00000030839.6,-,Sergef,protein_coding,8.86946496249174,13.4497693639263,14.4130333083225
chr7,47008214,47008715,0.5496957175393409,chr7,46988396,47010411,ENSMUSG00000049516.7,-,Spty2d1,protein_coding,16.4836611407202,20.6801192344031,24.3695905643653
chr7,16950096,16950597,0.858763598644854,chr7,16942682,16950828,ENSMUSG00000070802.5,+,Pnmal2,protein_coding,5.43399250029755,7.73581505899031,9.95655725604277
chr7,49191282,49191783,0.8994992676800999,chr7,48906716,49612090,ENSMUSG00000052512.11,+,Nav2,protein_coding,4.77332471910636,7.58197782770358,8.99756873846358
chr4,148159902,148160403,0.5406313450867781,chr4,148150800,148162482,ENSMUSG00000029001.11,-,Fbxo44,protein_coding,17.1443289219114,19.5593051207426,25.1875513587711
chr4,148159902,148160403,0.5406313450867781,chr4,148158621,148168424,ENSMUSG00000041556.8,+,Fbxo2,protein_coding,17.1443289219114,19.5593051207426,25.1875513587711
chr7,4943147,4943648,0.9741590329497262,chr7,4923844,4946821,ENSMUSG00000035279.7,+,Ssc5d,protein_coding,4.16220702150451,6.61500094532979,8.26422457796185
chr7,5020150,5020651,0.5350878414712241,chr7,5013501,5020486,ENSMUSG00000051184.6,+,Zfp524,protein_coding,12.1232537848584,15.7133743385741,17.741287575215
chr7,5020150,5020651,0.5350878414712241,chr7,5018376,5035138,ENSMUSG00000074405.5,+,Zfp865,protein_coding,12.1232537848584,15.7133743385741,17.741287575215
chrX,50619929,50620430,2.2664939102955297,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,2.262037086272668,11.31080244591612,11.972084651212255
chr7,27487200,27487701,0.724005558256584,chr7,27484910,27492316,ENSMUSG00000008384.8,+,Sertad1,protein_coding,7.18476212045421,10.9444201686852,11.9873564697399
chr12,73110350,73110851,1.8028042533171624,chr12,73097609,73115456,ENSMUSG00000034460.9,-,Six4,protein_coding,1.8408508923001394,3.581157899426367,6.963992041742016
chrX,50604966,50605467,2.5785101217623527,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.5595679371180886,8.820654525014454,9.439711462237877
chr17,14942923,14943424,0.5739768548648192,chr17,14943009,14963273,ENSMUSG00000023883.9,-,Phf10,protein_coding,14.0887404339022,16.0650022958009,21.1823640206462
chr17,14942923,14943424,0.5739768548648192,chr17,14939965,14944703,ENSMUSG00000092577.1,+,Gm7393,processed_pseudogene,14.0887404339022,16.0650022958009,21.1823640206462
chr17,14942923,14943424,0.5739768548648192,chr17,14941184,14961570,ENSMUSG00000050088.9,+,1600012H06Rik,protein_coding,14.0887404339022,16.0650022958009,21.1823640206462
chr17,34836744,34837245,0.4925587474296128,chr17,34835019,34841233,ENSMUSG00000040482.11,+,Dxo,protein_coding,15.1458088838081,18.7681422169822,21.5208305562624
chr17,34836744,34837245,0.4925587474296128,chr17,34821993,34838945,ENSMUSG00000061207.7,-,Stk19,protein_coding,15.1458088838081,18.7681422169822,21.5208305562624
chr17,34836744,34837245,0.4925587474296128,chr17,34837228,34852210,ENSMUSG00000040356.12,-,Skiv2l,protein_coding,15.1458088838081,18.7681422169822,21.5208305562624
chr9,3023876,3024377,1.0600430328281034,chr9,3021547,3027218,ENSMUSG00000095186.1,+,Gm10718,protein_coding,0.974484977257007,3.31848884632823,2.05900475833179
chr9,3023876,3024377,1.0600430328281034,chr9,3023417,3035289,ENSMUSG00000095891.3,+,Gm10717,protein_coding,0.974484977257007,3.31848884632823,2.05900475833179
chr9,3023876,3024377,1.0600430328281034,chr9,2998282,3040313,ENSMUSG00000097312.1,-,Gm26870,lincRNA,0.974484977257007,3.31848884632823,2.05900475833179
chr7,4914960,4915461,0.5912149354735603,chr7,4913217,4924003,ENSMUSG00000074406.4,+,Zfp628,protein_coding,11.3634858364885,14.7903509508536,17.2899988610601
chr7,30559566,30560067,0.6470106694396364,chr7,30559868,30565184,ENSMUSG00000036835.6,-,Psenen,protein_coding,11.8589866723819,15.8452348225341,18.7566871820636
chr7,30559566,30560067,0.6470106694396364,chr7,30553441,30561838,ENSMUSG00000036845.8,-,Lin37,protein_coding,11.8589866723819,15.8452348225341,18.7566871820636
chr12,24651030,24651531,0.5834842189865429,chr12,24649371,24664774,ENSMUSG00000020653.7,+,Klf11,protein_coding,18.300497538996,20.1966307932162,27.6978448312578
chrX,50572615,50573116,2.574616205657862,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.9770730279400914,9.580950019364348,10.747637364678754
chr7,39552512,39553013,0.5924808210863124,chr7,39550496,39567319,ENSMUSG00000099697.2,+,Gm4790,lincRNA,12.0571870067392,14.2629090150134,18.361809557178
chr7,19920434,19920935,0.793801776619697,chr7,19901578,19923160,ENSMUSG00000040511.9,-,Pvr,protein_coding,5.81387647448248,7.60395457503025,10.1822016131202
chr7,19920434,19920935,0.793801776619697,chr7,19918729,19929607,ENSMUSG00000090075.1,+,Gm16251,antisense,5.81387647448248,7.60395457503025,10.1822016131202
chr17,34587349,34587850,0.6126192386066418,chr17,34587806,34593754,ENSMUSG00000034786.13,+,Gpsm3,protein_coding,13.2959390964727,15.0980254134271,20.5336364940485
chr17,34587349,34587850,0.6126192386066418,chr17,34562268,34590503,ENSMUSG00000015468.10,+,Notch4,protein_coding,13.2959390964727,15.0980254134271,20.5336364940485
chr4,114163163,114163664,2.4701983107272008,chr4,114161384,114247028,ENSMUSG00000057977.6,+,Skint11,protein_coding,0.6730150340084068,2.7162323973611917,3.4099465037534338
chr4,114163163,114163664,2.4701983107272008,chr4,114163123,114167876,ENSMUSG00000082825.1,-,Gm15741,processed_pseudogene,0.6730150340084068,2.7162323973611917,3.4099465037534338
chr7,14622375,14622876,1.9419048339450995,chr7,14528652,14624479,ENSMUSG00000041596.8,-,Nlrp5-ps,transcribed_unprocessed_pseudogene,3.1191391074014994,4.324099503591389,10.767506112119634
chr7,19310119,19310620,0.4817006287241992,chr7,19300721,19312045,ENSMUSG00000003545.2,-,Fosb,protein_coding,8.62171454454505,11.1641876419519,12.156589737548
chr4,141545782,141546283,0.5161706281285943,chr4,141544189,141549892,ENSMUSG00000048406.5,+,B330016D10Rik,pseudogene,14.3530075463786,18.5923282383688,20.7310753064913
chr7,7171057,7171558,0.8430317069228855,chr7,7169330,7185562,ENSMUSG00000034538.7,+,Zfp418,protein_coding,12.771832625547093,14.360904451853738,21.709948838946826
chr7,46919717,46920218,0.6009100072550486,chr7,46886949,46921969,ENSMUSG00000014402.10,-,Tsg101,protein_coding,7.53161270557958,10.614768958785,11.536067755585
chr7,16310067,16310568,0.761981655042613,chr7,16307616,16320205,ENSMUSG00000002083.8,+,Bbc3,protein_coding,5.26882555499975,9.45000135047112,9.02577428309826
chr7,25805463,25805964,1.1332377744247046,chr7,25800475,25818913,ENSMUSG00000040703.7,-,Cyp2s1,protein_coding,5.859798795924691,10.038916611147974,11.878663247692847
chr7,38183830,38184331,0.6285825296254146,chr7,38181217,38199568,ENSMUSG00000054676.11,+,1600014C10Rik,protein_coding,25.2461526113118,25.813664491543037,29.240464240015147
chr12,112829275,112829776,0.4388111580010598,chr12,112818237,112831389,ENSMUSG00000047832.8,-,Cdca4,protein_coding,20.0677838536824,23.0975614403376,27.4722004741803
chr7,16923867,16924368,0.4667438313357703,chr7,16913379,16926114,ENSMUSG00000019370.10,-,Calm3,protein_coding,21.5212529723031,26.196282813399,30.0389050359364
chr7,30588607,30589108,0.5415871152070709,chr7,30566858,30590726,ENSMUSG00000006307.12,-,Kmt2b,protein_coding,14.0061569612533,17.2517466514415,20.5900475833179
chr7,30588607,30589108,0.5415871152070709,chr7,30587380,30591437,ENSMUSG00000098553.1,+,Mir3569,miRNA,14.0061569612533,17.2517466514415,20.5900475833179
chr7,30588607,30589108,0.5415871152070709,chr7,30587681,30600909,ENSMUSG00000006310.10,-,Zbtb32,protein_coding,14.0061569612533,17.2517466514415,20.5900475833179
chr18,37725446,37725947,2.1924173195242207,chr18,37712279,37728121,ENSMUSG00000104512.1,-,RP23-56B11.8,antisense,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37659793,37843873,ENSMUSG00000103144.1,+,Pcdhga1,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37666953,37843870,ENSMUSG00000103332.1,+,Pcdhga2,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37672307,37843873,ENSMUSG00000104346.1,+,PCDHGB6,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37678233,37843870,ENSMUSG00000103037.1,+,Pcdhgb1,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37683210,37843873,ENSMUSG00000103677.1,+,Pcdhga4,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37687828,37843873,ENSMUSG00000102748.1,+,Pcdhgb2,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37692380,37843873,ENSMUSG00000103567.1,+,Pcdhga5,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37705039,37843873,ENSMUSG00000103793.1,+,Pcdhga6,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37712764,37843873,ENSMUSG00000103472.1,+,Pcdhga7,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37718369,37843870,ENSMUSG00000103585.1,+,Pcdhgb4,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr18,37725446,37725947,2.1924173195242207,chr18,37723706,37843873,ENSMUSG00000103897.1,+,PCDHGB6,protein_coding,0.555936887533127,2.2745683155135956,3.3831111901772473
chr17,70963527,70964028,0.5958228773489601,chr17,70876078,71395284,ENSMUSG00000097625.1,+,Gm26561,lincRNA,19.07268041598345,18.204964035999275,29.056583168382893
chr7,48788720,48789221,0.6909612627333472,chr7,48787003,48829440,ENSMUSG00000030471.13,+,Zdhhc13,protein_coding,9.51361604915316,12.1531412716524,15.5130495490751
chr7,16738116,16738617,0.576557380381797,chr7,16736410,16751294,ENSMUSG00000008036.10,+,Ap2s1,protein_coding,13.576722903479,15.5595371072873,20.4490198601445
chr7,49762506,49763007,0.7257132169890201,chr7,49757106,49775999,ENSMUSG00000039745.7,+,Htatip2,protein_coding,9.08418199137888,11.0323271579919,15.174583013459
chrX,50580138,50580639,1.9655884581378724,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,0.462467446833834,1.73616303880749,1.86156594588902
chr12,113424839,113425340,2.3424427635288283,chr12,113422645,113426722,ENSMUSG00000092683.1,-,Gm25747,miRNA,0.231233723416917,1.25267459762059,1.24104396392601
chr12,113424839,113425340,2.3424427635288283,chr12,113422749,113426818,ENSMUSG00000092737.1,-,Gm24022,miRNA,0.231233723416917,1.25267459762059,1.24104396392601
chr12,113424839,113425340,2.3424427635288283,chr12,113423150,113427227,ENSMUSG00000092748.1,-,Gm22175,miRNA,0.231233723416917,1.25267459762059,1.24104396392601
chr4,123750093,123750594,0.4728653263883657,chr4,123732559,123752345,ENSMUSG00000023075.9,-,Akirin1,protein_coding,15.1127754947485,19.6911656047026,21.1823640206462
chrX,50602838,50603339,1.532413707172899,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,0.72673455931031,2.50534919524118,2.14362139223584
chrX,50611625,50612126,1.782142317041941,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,3.5425323497749375,7.282196700691939,8.216262043117288
chr7,25902570,25903071,1.877219507081768,chr7,25895620,25928624,ENSMUSG00000030483.10,+,Cyp2b10,protein_coding,2.395316471239764,5.844683948629155,11.927355484096353
chr7,7298226,7298727,0.5311298279025407,chr7,7296891,7300946,ENSMUSG00000093599.1,+,Mir5620,miRNA,12.0406703122095,14.6584904668936,17.5720543074069
chr7,7298226,7298727,0.5311298279025407,chr7,7280316,7301511,ENSMUSG00000000605.8,-,Clcn4-2,protein_coding,12.0406703122095,14.6584904668936,17.5720543074069
chr7,27486662,27487163,0.5632241349592909,chr7,27484910,27492316,ENSMUSG00000008384.8,+,Sertad1,protein_coding,16.8965785039647,19.9329098252961,25.2157569034058
chr12,73111699,73112200,2.143133955305422,chr12,73097609,73115456,ENSMUSG00000034460.9,-,Six4,protein_coding,3.1360741432555423,3.5322576121179883,6.9649939246758255
chr4,147868378,147868879,0.5232595544786148,chr4,147866979,147872358,ENSMUSG00000070583.1,+,Fv1,protein_coding,17.177362310971,21.0097704443032,24.9337014570589
chr4,147868378,147868879,0.5232595544786148,chr4,147858778,147870816,ENSMUSG00000029022.14,-,Miip,protein_coding,17.177362310971,21.0097704443032,24.9337014570589
chr7,17062267,17062768,1.3238270853614815,chr7,17029507,17064427,ENSMUSG00000004328.11,-,Hif3a,protein_coding,6.3862778517062555,7.981484676549535,11.46223902654743
chr17,13546492,13546993,0.7465644853284886,chr17,13480553,13763825,ENSMUSG00000038347.10,-,Tcte2,protein_coding,12.355787716939778,18.4315840498416,27.19905942547583
chr4,145407966,145408467,2.631949380723813,chr4,145408245,145451756,ENSMUSG00000085101.3,+,Gm13227,processed_transcript,0.0,3.8403720339377245,4.093724296954339
