gene_name,gene_length.meta,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,rel_pos.DAR,18mo.9mo.log_ratio.DAR,9mo.2mo.log_ratio.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.9mo.Q.std.loops,9mo.2mo.Q.median.loops,Tanova.max.loops,Tanova.std.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,Qanova.min.loops,loop_size.log.min.loops,Tanova.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac
Ccdc106,40232.0,0.865070419911568,-0.1349295800858554,0.2115041051934527,0.2115041051934527,1.0,0.4821516951367304,-0.0228138742505709,-0.4648053360451984,-0.4648053360451984,-0.1128678638354423,-0.0522277926520438,-0.0949254034780313,0.0371853649893028,0.4777630679423217,0.0016858554310967,0.0899450696578183,0.0435887161215853,-0.643203557359687,0.0594548731377199,-0.4854268271619979,0.0237874468017839,-0.1080603562669964,-0.0602503611373676,0.3735575250127895,-0.0445133844987761,-0.1128678638354423,-0.4150374992668215,-0.4150374992668215,0.3129770178153957,0.0477825825919893,-0.0061025292369683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277366272308574,0.0306806710748871,0.0584172983057446,0.1141801874406605,-0.0397860683757932,0.1115184128544877,-0.0147746735320782,-0.0250113948437149,0.0580164503218387
Sec23ip,39893.0,0.0,0.0,0.4223608872603921,0.8447217745207842,2.0,0.9999999999983604,-0.204289710062964,1.222392421308968,1.222392421308968,-0.0959792810477973,0.0,0.0430270859646593,-0.0730980441041211,0.8579809951235298,0.0,0.0228812369436761,0.0228812369436761,0.9999999999759548,0.0,-0.222392421333013,0.0,-0.0135079555512245,0.0183570547999032,0.0,0.024670031164756,-0.0959792810477973,1.222392421308968,0.9999999999759548,0.0,0.0228812369436761,-0.0730980441041211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002335916695419,6.441650000000004e-05,2.5581307,1.0318864881651664,8.738702499999998e-05,3.520175000000004e-05,19.49971966243435,0.0028575499999999,0.0,-0.02603992,0.14507233,19.47026167157111,0.39820373,-0.0074514694561002,0.0128049024638292,0.005353433007729,0.2271735217099594,-0.1411927688858569,0.0266303321373921,-0.0960888026578361,-0.0451039662280207,0.0059563802111899
Hcfc1r1,1631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3975428801554828,-0.3377304701967341,0.5272598117563487,0.0598124099587487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122643349148884,0.1145040632140588,0.2267683981289472,0.1365283244416847,-0.1856123766330369,-0.073705769505139,-0.1699315501005855,-0.0156808265324513,0.0287562495839837
Ghitm,15180.0,0.3479233034189022,0.0,0.126719984365204,0.4513793463417732,2.0,0.6398244357544725,-0.026694558253358,-0.2499999999819663,0.0,-0.1446260421797918,-0.3021824960291761,-0.1998163661359475,-0.1136143247341712,0.9999999999879776,0.4542955425391493,0.0415050847729769,-0.0151943794149858,0.1949875002303667,0.033589698809758,-0.4150374992728327,0.0552962469255853,-0.0004089650103686,-0.0004089650103686,1.0558586160532588,-0.1994074011255788,-0.1515263158639184,0.0,0.9999999999639329,0.72739114305587,-0.0073520468556986,-0.1322530924332072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098947792480824,-0.0402049972922416,-0.0303102180441591,0.0854753373164218,-0.1490030879160925,-0.0503192944074726,-0.1384759798104371,-0.0105271081056553,0.0317203631213129
Hint3,21491.0,0.0919195902833664,0.2630344058333929,0.0,0.0,0.0,0.0,0.0,0.047940031141379,0.1147409230610181,-0.0425179085378157,-0.1622122606799259,0.0,0.2178302126283813,0.0,-0.0312061805613721,0.1579488562681086,0.0106680919104555,0.5268531840029083,0.1194226999959457,-0.4150374992668215,0.0743691679690542,0.0,0.0,0.3968139178157699,0.0,-0.0382925828013563,1.4150374992487875,1.7369655941325433,0.694629813816365,0.0122798657326816,0.0275206754019943,0,0.0,0.0,0.0,0.0,0.999999999656501,3.807354922067909,-0.2223924212219485,-1.2223924208784496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434190069646038,-0.0646330265185498,-0.0212140195539459,0.0072220637084088,-0.1002689909823083,-0.0951622207599312,-0.1032347051514392,0.0029657141691309,-0.0617272129705104
Ppp2r2b,422039.0,0.7172697928243279,0.1067764373522424,0.0,0.0,0.0,0.0,0.0,-0.8840255655209432,-0.999999999993442,-0.0396901284689361,-0.0686017065203081,0.0,0.1061682701369131,0.0,0.0750670905531176,0.1274813208984753,0.0403953359247537,0.1784421287078763,0.1324113794397861,0.1768777620833557,0.1485067098194747,0.0,0.0,0.4520377160836186,0.0,-0.0619075832217396,-0.6520766965759455,0.5849625007189703,0.3125222569553501,0.0600503964567021,0.0221272709272528,4,-0.3352046056554403,-0.3143935411977112,0.4673427784780266,0.0208110644577291,0.216317906897222,6.554588851679172,-0.2545728270446546,-0.4708907339418767,0.0006500155854251,-7.75355000000007e-06,4.7645154,1.0474621241135058,0.0005700731558333,2.200537083333335e-05,16.095067301607052,-0.09406127154,0.8069831930737745,0.0025711699999999,0.018507192,13.659772961881613,0.010822893,-0.0120363783504785,0.0022199277376249,-0.0098164506128536,0.208121722804293,-0.0717791982024465,0.3553088347794103,-0.0351381385967475,-0.0366410596056989,0.5304605743663561
Cited2,2456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003660534996877,4.279629999999859e-06,8.458337,1.8798349421812133,0.000159726668617,-2.512062191489362e-05,20.12690241210401,-0.04936306,0.0,0.03772092,0.00028736677,17.106348237707543,0.0075699277,0.2144670227361962,0.0988834803942423,0.3133505031304385,0.0679221672345288,-0.130263379705977,-0.0449220965369407,-0.0672035863213658,-0.0630597933846112,0.0328633704968335
Gpm6b,150077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585611494577688,0.3476932452049426,-0.1029376096891223,0.0,-0.0332286073677021,0.1699098129025991,0.2223924213347308,0.0,0.2803771021526331,0.0902114165845011,0.5512572844447051,0.1208811963565347,-0.2630344058328315,0.1155378694774298,-0.0630594676312501,-0.0630594676312501,0.3620675734714916,0.0298308602635479,-0.0901089935289967,0.8073549220498757,1.247927513433145,0.5551478368600928,0.0964825603845118,-0.031160449866415,1,-0.1846189887334026,-0.3083656419202447,0.4568105557610805,-0.123746653186842,0.5451326516723125,6.4377096080337415,-0.4265710488388212,-0.9717037005111336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173804915734269,0.0111903415916807,0.0285708331651076,0.0,-0.3083656419202447,-0.3083656419202447,-0.1846189887334026,-0.123746653186842,-0.1846189887334026
Rps19,5435.0,-0.0480942882009642,0.101283335837004,0.2410080995035928,0.2410080995035928,5.0,0.6300503902490862,-0.0471524213937385,0.207518749638921,0.207518749638921,-0.0463980411771141,0.0013990888061741,-0.0582678469390869,-0.0173789335970715,0.2035333940848449,-0.0153839474309558,0.0886834508070277,0.0251918141475697,0.3175429900715034,0.0054126102793844,-0.2274104961025589,0.0952033439404548,-0.1452480636050532,-0.0655854081996036,0.477204780823789,-0.0325137664422081,-0.0463980411771141,0.415037499277842,0.4474589769677237,0.18372895063772,0.0251918141475697,-0.0212062270295443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006528720046423,-0.000581285,3.0131829,0.8271361404094728,0.00120007915,-0.0005232087875,16.215703158656375,0.0436665599999999,0.0360491997373848,0.015755575,0.5912769,15.768572038328603,0.75352484,0.1250495898596637,0.0937726657043915,0.2188222555640553,0.2312691323297357,-0.1124524519777554,0.0559192822919434,-0.0584514599239011,-0.0540009920538542,0.1602409518374132
Cd164,11634.0,0.667424660911557,0.2571578394965499,0.1849177159176367,0.1849177159176367,1.0,0.3138154490997786,-0.0139110328513935,0.551015149636194,0.6008169305780431,-0.0477939785469723,-0.2396130205555122,0.0343151444202485,0.0385620756999891,0.3536369546138296,0.0764149512892018,0.0820511198015001,-0.0056498054240536,0.2739514972489671,0.0497924579923254,-0.4854268271685926,0.0237503843390189,0.0484538184631695,0.0484538184631695,0.2308366288666009,-0.014138674042921,-0.0379419512875693,1.6698513982986758,1.1844245711300831,0.9750593308340182,0.0119542212932016,-0.0085710228593711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008641603653748,0.0004698296999999,5.949272,1.345767954736968,0.0012531211956521,0.0004756123695652,17.090298535172693,0.0092761199999999,0.2173561679503691,0.0491091499999999,0.06426758,15.730417064730672,0.25012043,0.1322474527219949,0.0758732478002554,0.2081207005222503,0.0386423327867172,-0.0025751499267161,0.0343151444202485,-0.073751573376512,0.0711764234497958,-0.014138674042921
Adamts18,151612.0,0.0,0.2223924213359573,0.8239696359076518,0.8239696359076518,2.0,0.4942641904289688,-0.1772881747441996,-0.3086664728478727,0.0,0.0073572078486137,0.0,0.0,0.0302774114104424,0.0,0.0,0.0255233705340849,-0.0350742221721321,-0.0948177964855929,0.0890665432582212,-0.4150374992668215,0.1199697190473664,0.0,0.0,0.6539304225221366,0.0,-0.0339096266511907,0.3959286763293175,0.337034987275989,0.3882650059309313,-0.0487447553972207,-0.0903739819128577,0,0.0,0.0,0.0,0.0,-0.1454304395006029,6.000000000002254,0.2531189369369087,0.3985493764375115,0.0008262705520146,0.0001198098999999,8.466401,1.8498936769986167,0.0006620375969072,0.0001275223010309,15.73425976621225,-0.13475832,0.857067799912965,0.0122252399999999,0.0024982544,13.455070307287963,0.028457338,-0.0037235148493784,-0.0012844191297442,-0.0050079339791227,0.1928649670285866,0.1304748931998632,0.308838550117551,0.2885655920908627,-0.1580906988909995,0.7417608513673282
Eif1ax,17750.0,-0.0374747054185657,-0.368957211778095,0.0,0.0,0.0,0.0,0.0,-0.8062632113594326,-0.8073549220421463,-0.1155988196142718,0.0,-0.1272881986156904,0.0216864648862946,0.4405725913850773,0.0,0.1682686611699351,0.0592053689893399,-0.5371449040120505,0.0492827767708856,0.0,0.0293188020173311,0.0186574371039736,0.0244091366451038,0.4661265815726024,-0.1516973352607942,-0.116719243283283,-0.2895066171920701,0.0,0.6948863308548217,0.0820003270609441,-0.0563934506249319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142894421218423,0.0242445808165001,0.0385340229383425,0.0,0.0,0.0,0.0,0.0,0.0
Pard3,548393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08355499291233,-0.08355499291233,-0.0474050286297771,0.0,0.0,0.0920262283786779,0.0,0.0,0.1542849272670254,0.051482749574168,0.5235619560542686,0.0,-0.5849625007177206,0.0855429743946507,0.0,0.0,0.5264829395639894,0.0,-0.0474050286297771,0.2479275134421614,0.5235619560542686,0.0,0.0614161269948214,0.0920262283786779,1,-0.6492226600428537,-0.7207142736949179,0.979456654953991,-0.0714916136520642,-0.0186820113100897,4.973453137233168,-0.217127087526121,-0.1984450762160313,0.0005772624433667,0.0001575029,13.605859,1.5588893823047412,0.0003405345680888,0.000174349192314,16.731278201545322,-0.109830843,1.0883912505893454,0.0220856899999999,0.0032880798,13.480285320936373,0.00046200838,-0.0067833543513648,-0.0110271550810603,-0.0178105094324251,0.2324211050824139,-0.0482732378409386,0.7090042191714894,-0.0101022193604785,-0.03817101848046,0.8407902271974628
