gene_name,gene_length.meta,count.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,rel_pos.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,loop_size.log.max.loops,9mo.2mo.Q.max.loops,loop_size.log.median.loops,9mo.2mo.Q.std.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,loop_size.log.min.loops,18mo.2mo.Q.min.loops,18mo.2mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,count.atac,18mo.9mo.log_ratio.max.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac
Gm14286,1203.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0379561274820816,-0.1238147660473488,-0.1017953713780899,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Aebp2,55809.0,1,1.0,-0.1568875977767287,24,0.2353181325404234,4,0.0,-1.4150374992487875,2.0,-0.4920226947796169,0.0,-0.2046659183536022,-0.05936136609892,0.0135000136767924,0.0278595435192028,0.0,0.0,0.0008796367816559,20.080900783230064,0.0017488029999999,19.262828929261705,0.0006878173128988,18.73211236795464,0.0006104655506913,15.582141981658776,-0.0023970979,0.0750978429290251,-0.0557316193242464,-0.0875578875798384,1.2207242749420224,-0.0137077649220944,0.2423737392190945,14.242876367166406,0.0329531246352549,8,0.2808307057906001,12.060992306337592,0.5115885587234166
Agrp,70695.0,12,0.0,0.0824711001702436,19,0.2645541337415649,6,0.2002993965094729,-0.8479969065421264,2.0,-0.0535636654701772,0.5923586098258924,0.0978887566231758,-0.048909171726537,0.0999412163736094,0.0545530145370498,0.660552915188433,14.629982653954004,0.0019648774816231,18.47874197471719,0.0047753439999999,15.901574023002128,0.0019829889845593,16.284534179818067,0.0018456428332063,13.782486378978945,-0.0027277114,0.0416250104296891,0.0382828782058791,-0.0384642995018014,2.252023131196289,0.0999470171888662,0.3624914352260289,15.071127124948314,0.2064231127022976,10,0.2095383438569076,12.471420084740178,0.7549405986552861
Intu,173488.0,4,0.0,-0.1757429774930852,23,0.3499647393360021,7,-0.2306728348691846,0.0,0.0,-0.2997765031425503,0.8517817091982083,-0.1637574187605439,-0.2965394001352148,-0.0541617751224862,0.0189395463126986,0.7766327864419003,15.274851305250092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017320636216709,-0.1036701722499597,-0.0747713781232911,0.0503995317688327,0.4011877963208737,0.569236921399723,13.52698820543202,0.3596778480500767,2,0.082561364001739,13.49135035474965,0.568778388859868
Zfp90,11271.0,24,0.0,-0.0010389697447892,32,0.1204254862157863,3,-1.1949875001722583,-0.9999999999639329,2.0,-0.2556563449604621,0.0,-0.0342054833316639,-0.1585247945946348,0.0280187501611521,-0.0473739499118464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005318306014069,0.0824638170573124,-0.0614386542950905,0.3356165997303597,0.1706771199596325,0.4888817530163696,11.227014193649191,0.064772557531973,2,0.2114783945072071,10.989697420101084,0.2774033585091624
Jakmip3,143247.0,2,0.0,-0.0382819530730818,14,0.1073581192388783,3,-0.3333333333213109,0.0,0.0,-0.1221892363105974,0.7071067811610442,-0.0382819530730818,-0.0997966814963797,0.1482722760511866,0.1529834494033122,0.3540333863059098,15.669826239483378,0.0008826184374302,20.504419442062368,0.0008458369,20.48488974823829,0.000902839807088,19.81637681957998,0.000623911509099,16.095067301607052,-0.00105894485,0.006682519492024,-0.0784179874784173,-0.0544178109995573,2.727719380946924,-0.1349797920782582,0.2238498537323612,15.823864772568632,0.1309739523043765,11,0.2720044382258608,12.941860640737753,0.4730209024929321
Nap1l3,2836.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064024220020732,0.0842157183199105,-0.0226786927178165,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Zfp786,11601.0,17,6.0,-0.0663105494273401,14,0.2175566542028946,4,0.2499999999909832,-0.7369655941469699,1.0,-0.15219690685071,0.369070507895661,-0.0498224318757508,-0.0336513803919404,0.0431110294581186,0.0274246967244302,0.3695275943849753,12.49310489253916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0278564941903756,0.0498408472902787,0.0231448909943932,0.2174255230879106,-0.0345801305228784,0.0212824107546807,11.612407793138717,-0.0349404959700223,2,0.1238026983644484,11.458664731360225,0.032639295669723
Rit1,14211.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014100462190789,0.023343232239827,-0.0199373882569825,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Setd7,45560.0,4,0.0,-0.2056709106586689,21,0.2446299033624877,4,0.1609640474400742,-1.999999999891798,2.0,-0.3143820414510694,0.7017771099812773,-0.2115263848384308,-0.1932643561676728,-0.1282340623257701,-0.1793154429196133,0.7275423728813559,13.720992350106718,0.0005684231859333,20.43114865720857,0.0010002101,20.40711006045245,0.0003724251148556,19.923323154704494,0.0005882339963428,18.74858597236065,-0.0001641279999999,-0.0011789405762773,-0.1055567887169196,0.0137417379174622,1.3650651880556397,0.1701948851475754,0.570419943245445,13.725685779887485,0.0914166069552273,8,0.289611591321419,11.896608881487111,0.4120528851604194
Eif5a,5244.0,18,1.0,0.1092336132785654,19,0.202295466416948,5,-0.2599120563647529,-1.5849625006971109,2.0,-0.0970829883063046,1.0855722599184527,0.1232356068688922,-0.042914301721165,0.1869917873215868,0.2180050312592731,0.0,0.0,0.0019009949834863,17.98815209769054,0.002629302,16.457637380991763,0.0013626864517996,16.71663622713361,0.0020538101486448,15.64745842645492,-0.0031693,0.2359577801826332,0.1825024694622229,0.0913779651848217,1.361912209553395,0.2123532479034217,0.3791391160520263,11.801304186049062,0.1772293630841525,4,0.2915874662182238,10.801138435133584,0.574527582157174
Gm12064,15717.0,9,1.0,-0.1432844463915468,27,0.3076524992097931,5,-1.298370619189953,-0.9999999999278651,0.0,-0.5570948351784986,0.5773502691479787,-0.2374442479339081,-0.5971800052124001,-0.1739896667270981,-0.0720491860036895,0.0749606938175178,10.529430554146249,0.0,19.72218548828217,-0.0003919228,19.72218548828217,0.0,19.72218548828217,0.0,19.72218548828217,7.126199999999989e-05,-0.1009906931268168,-0.2621377534051043,-0.0822123012692876,0.0,0.1358659803636848,0.1358659803636848,13.241387363998951,0.4561080652786529,1,-0.3202420849149681,13.241387363998951,0.4561080652786529
Traf3,100783.0,4,2.0,-0.0435124206421972,17,0.0779344129277097,3,0.0,-0.7369655941469699,1.0,-0.0435124206421972,0.0,-0.0435124206421972,0.0344219922855124,0.1684551942974135,0.2152049399331375,0.5259870398824237,14.67416879656586,0.0023042647745753,17.903699473716454,0.0028303874,15.842055645212213,0.0017290555411738,15.913681045756617,0.0028285767683051,13.723127620297264,-0.0031600856,-0.0046740240117047,-0.0475429440042419,0.0405817417416559,4.065640953477135,0.2630445877650808,0.7968657927984282,15.26857854967098,0.2018361276017614,7,0.29945937727512,11.133264104969724,0.6311667081888004
Phf23,4232.0,15,3.0,0.1208346042336641,16,0.3442336033636612,6,0.2779669121831738,-0.5849625007131416,1.0,-0.064385158722878,0.1383465657095799,0.1064223684220387,0.1667508554395049,0.2616875927378488,0.2452352330750598,0.0,0.0,0.0011113070842062,16.609640474436812,0.004312111,16.191389840578253,0.0028744040343766,16.184508655166734,0.0024565170161199,15.726377834863994,-0.0040303417,0.2498948951132482,0.3014797138798685,0.1060787671384982,0.3647836291581857,0.1438631967187962,0.1968064585531386,10.759055939160254,0.2401081416801227,2,0.063469601403602,10.501114961316665,0.3468794262107089
Gm15478,4375.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0514374932076983,-0.0958002064175272,-0.0559664893549175,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Sptlc2,83297.0,2,0.0,-0.0254073874166946,21,0.2130246428556246,3,-1.54795206319332,-1.999999999891798,1.0,-0.2051084378894812,0.9461160544279076,-0.0518187645919764,-0.1048510645806199,-0.0435945948280608,-0.0210289547265851,0.0,0.0,0.0026358521458093,17.25225887810589,0.002209146,15.140350496628438,0.0018913840131579,15.128332564654944,0.0020583268523471,13.761135649828644,-0.0018612893,0.0397759669226848,-0.0692331200329743,-0.0238945443798686,1.4420349531158545,-0.0032876513768884,0.2680112990990169,14.580140772436174,0.2667184283917614,5,0.2883228953660444,12.02516104104532,0.6164113836922421
Psmb7,56051.0,4,2.0,-0.0920391969367302,21,0.3023315691509984,6,-0.2320529037808595,-0.4150374992668215,1.0,-0.3161135855660557,0.7465007034508501,-0.0038612789719384,-0.16356696741608,0.0646954798320195,0.126665415374157,0.1224625734792093,12.844313461203315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279103337218882,-0.1560118332612345,-0.0706549721648447,0.3816911691479595,0.0325064402007674,0.1415766444675035,14.507299124122772,-0.3902200476744298,3,0.4892839361424883,14.269388643795814,-0.3062970307744206
Ipo13,20513.0,15,3.0,0.1811943710616845,23,0.0874750644151491,8,-0.013878914045888,0.0,1.0,0.0299072674973279,1.4689641349056506,0.16655082120924,0.0731519769102817,0.234915837626402,0.150315784670959,0.0,0.0,0.001832720510326,18.79705035326508,0.0049846523,17.36019011459655,0.0021929892083395,17.339306368091936,0.0018811965892528,15.47316666738094,-0.0031999249999999,0.0458895905243285,0.1278988176752367,0.1703282161772175,1.4891481955937875,0.3568631626790607,0.4357704165703917,13.575066464578669,0.3711474416498183,5,0.1260761020220746,11.942549710386194,0.7285265499816532
Cog7,102348.0,1,0.0,0.1699401902710438,13,0.0324845860772331,6,-0.4308270834394998,-0.5849625007091332,0.0,0.1455379106482972,0.7487509080667146,0.1699401902710438,-0.075227302023884,0.1579555881374429,0.183071527047878,0.8417101412393434,13.280770770130616,0.0030107942530614,19.91287764421681,0.0056293249999999,17.69151181019612,0.0018869316003441,17.957035644736116,0.0022098897848925,13.511505595792482,-0.0018790283,-0.0044180631434707,-0.0596988042512813,-0.02686235771037,0.3777810650205843,0.0903107197817406,0.3117870511703269,11.480790201095868,0.061341303898675,3,0.24099373909152,11.114666490836148,0.2476660672969887
Hagh,24307.0,10,0.0,0.230940203141885,13,0.2581213052065916,4,-0.2490619662810294,-0.9999999999909832,0.0,0.0373295224548568,0.8327225322116598,0.1851165744455193,0.2835541432229171,0.3009530400803737,0.2952573210423805,0.0,0.0,0.0020202568164277,17.05627784312473,0.0048221374999999,16.722368025053264,0.0021926968835225,16.527398551013444,0.0014747064175789,14.632938414892005,-0.0007922149999999,0.0496413849874241,-0.0316524300301638,-0.0771215473584862,0.0919483949792323,0.4437758341095297,0.8952020351789802,13.55722434945446,0.2368213504884288,3,0.698417136874005,13.47370613861994,0.3074869653890362
Lbr,27711.0,8,0.0,-0.0216346711673152,27,0.4958147745645527,8,-0.2661603771085243,-1.222392421308968,0.0,-0.1231060595798618,0.667176360172196,0.0258077049962336,-0.147622946117524,0.1814498865704283,0.2416650478960493,0.0,0.0,0.0008001782283742,19.19048301262384,0.0009275166999999,19.14143113440642,0.0008556581068373,19.0301306528001,0.0011554288965828,18.74684231222811,-0.0017248628,-0.005355167639237,-0.0146932488163867,-0.0920988718039613,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Pate2,120034.0,1,0.0,-0.0679616765970285,20,0.1724567129759693,5,0.0,0.0,0.0,-0.174799196702815,0.7527726526547799,-0.0971830589908417,-0.0471328779686439,-0.0208756466283992,-0.0178008345286535,0.5635188738571681,13.371484271145356,0.0012917696102664,19.982545224437143,0.0025930089,19.896471363530512,0.00120373690502,19.54128236206356,0.0013646875851068,17.5802438436428,-0.0031084415999999,-0.0009549263350861,-0.0575874550656564,-0.0037360521005329,2.4550059850464394,-0.1637224165483808,0.1056637043785877,15.499472212561573,0.0598402517635291,5,0.0738829002784577,12.402534308899584,0.3230478791453505
Dnttip2,10883.0,13,3.0,-0.0550113620362444,18,0.2975368322751905,4,-0.4767226488717729,-0.9999999999759548,1.0,-0.3405993461855567,1.7964809238559682,-0.0490087628864829,-0.3216053027639916,-0.0256554114444644,0.0008951607377243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522551966978306,0.1630240360202984,0.0574095593083999,0.0,0.1556130722507043,0.1556130722507043,10.699572453287356,-0.0872795439757361,1,0.2428926162264404,10.699572453287356,-0.0872795439757361
Rmdn2,81329.0,9,1.0,-0.0285197061662048,23,0.2241174911444385,10,0.0044394119381587,-0.9999999999278651,0.0,-0.1410735283794757,0.5982665349881652,0.0341846615206019,-0.0338386795328808,0.1135650843020561,0.1174646369908163,0.7454527592207938,14.146648222237706,0.0017070878140368,19.3321064989079,0.0019548509999999,18.29533847192563,0.0017196140811643,18.118049017954515,0.0017471473586425,14.405141463136344,-0.0031960086999999,0.0140566099008256,-0.0722728996715675,-0.0343944891788078,1.8735499712945085,-0.019881943732437,0.8060011362804191,14.37964911776004,0.1084516611479151,5,0.2316768222307687,12.980115197194856,0.5743243140496505
Zscan20,26559.0,7,0.0,0.1097019213496062,18,0.2033514609242273,3,0.5223468642338842,-0.4150374992728327,0.0,-0.0570457720467629,0.4125522172905003,0.0984293523724028,0.1463056888774643,0.1826208300067059,0.1590769275538233,0.0,0.0,0.0015499533707144,20.222084981877035,0.001778716,17.42360837037042,0.0015465178961527,17.425912419527446,0.0015533783210076,15.267408510290412,-0.00302334,-0.0234990476166499,0.024633266072813,0.0015642381383698,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Spata1,42557.0,5,0.0,-0.1270026119315248,23,0.413772175661101,10,0.1093109404392683,-1.3219280948440812,0.0,-0.4451499461779074,0.4937100990817864,-0.1741828081109248,-0.2022976081803418,0.0013611319087316,0.0051879966172589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987150661846111,-0.0377244115454085,0.0145702580430681,0.0,-0.0835104494064271,-0.0835104494064271,11.135709286104465,-0.2455352905758601,2,0.1620248411694329,11.135709286104465,-0.2455352905758601
Dnajb11,21789.0,6,1.0,-0.0285197061666222,18,0.3340057106910539,6,-0.0204761246409982,-0.8073549220421463,3.0,-0.3312752111632324,0.7473356751227557,-0.0941038301240281,-0.167339430846201,0.0587415623189319,0.0589080389320331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301172074642564,-0.0423515728299416,-0.0261688158941237,0.7526202380425885,0.3770085944810873,1.2175939855185942,12.2928967554092,0.132948845554121,4,0.5359168721635359,11.5061760473793,0.6816771133550583
Immp1l,60920.0,12,3.0,-0.231574118771813,22,0.4087162042567858,5,0.381378119101025,-0.9999999999278651,1.0,-0.6053291930046196,0.4608949614235336,-0.2558682100517827,-0.269366122929652,-0.182856203673516,-0.1966129887478338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0117907427628393,0.0026189218997872,-0.0213368686821267,0.3735972609873297,-0.064844715879319,-0.0353011176105968,10.730470137184303,-0.1568810121229022,2,0.1289262547900254,10.466296980507444,-0.0904474553077379
Chmp3,38812.0,14,3.0,-0.1604882596127708,21,0.3392849421841277,6,0.3933159908485423,-1.999999999891798,1.0,-0.3470248465545147,1.19014296251367,-0.1421110601967508,-0.1267006830402426,-0.0333611076718692,-0.0281656002706576,0.0966785013547603,12.015066533230325,0.0012630486003017,17.877368019851005,0.0015420796999999,17.81617117882131,0.0003746519446517,17.812134842056302,0.0012978253181694,17.752263030749937,-0.0001713959,0.0776634792536827,0.0791638967999392,0.0542621571264677,0.4008461389272267,-0.1374473463044915,-0.1294106572525106,11.396604781181912,0.0097139718260284,2,-0.1139302691010677,11.113163758134023,0.0509817099074614
Eif4a2,6692.0,18,2.0,-0.118686263816425,12,0.1841069599898226,1,-0.9999999999278651,0.0,2.0,-0.1945869055152522,1.1207377321268093,-0.118686263816425,-0.0104799455254296,-0.0104799455254296,-0.0104799455254296,0.0,0.0,0.0,19.677313606336828,0.0014201177,19.677313606336828,0.0,19.677313606336828,0.0,19.677313606336828,-0.0006772244999999,0.2589665336965091,0.134937020578034,0.1292036238468615,0.4270332848738574,-0.0942789239193879,-0.0644474632705738,11.347067657165926,-0.0768832127833123,2,0.0541924897023919,11.045109525639257,0.0245364487039694
Gpatch2,136196.0,4,0.0,-0.1278498928813793,21,0.0585711346553439,4,-0.0424812503575724,-0.5849625006971113,0.0,-0.2890742561197532,1.3826445546373374,-0.0921508823881088,-0.1625066313864138,-0.0631263980882178,-0.0829438511857623,0.3832313332762703,13.643289050428598,0.001024134046282,20.53809797245332,0.001551446,18.43651948038244,0.0008240178835259,18.096800101611887,0.0012136684192358,14.301781962051106,-0.0028103534,4.53135585556097e-05,0.0251456678151296,0.0098540092037491,0.1779962551227251,-0.2136542810896928,-0.1384240993682319,16.074141462752507,-0.0796491451274768,3,0.0585711346553439,15.87044478160711,0.1267696171766439
Gm17135,58414.0,8,0.0,0.2367417023424038,18,0.0594728959404555,3,-0.0384924058102111,-0.8930847960739761,0.0,-0.0908654460528985,0.5762918916428069,0.1964481731250422,-0.124323564475562,0.2172506234565963,0.3415225292117148,0.482519947447688,14.878242543869275,0.000845596172874,17.731226207585987,0.0012018317,17.517192634463573,0.0012791934771535,17.269062822064836,0.0010911677862018,13.599680430581166,-0.001834026,-0.0333585614268447,0.0188739394681962,0.0293494108050656,0.0419845273868709,0.2242731606406693,0.2643897615211257,14.50562549974964,0.104516687414327,3,0.3552552075740243,14.461305952215444,0.3211443890075531
Tfip11,11715.0,11,1.0,0.2336651385587664,17,0.2597236907659592,5,-0.0912560963032787,-1.7004397181161224,0.0,-0.2339851922511977,0.0774132291086247,0.1907796560642927,0.2364573810438388,0.3242577464506806,0.3042177868725773,0.0230989500477251,8.503825737996149,0.0025966936025733,19.833503180011647,0.0010508861,16.600318395625173,0.0017412644989195,17.393036948596155,0.002503734489127,15.47576509088588,-0.0024577369999999,-0.0095614941392155,0.2153252497687658,0.09903339020272,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Nme5,16481.0,10,1.0,0.0902336205350466,26,0.2900989059928314,9,0.1403371562068273,-1.8073549220060792,0.0,-0.092739266816721,1.093362295242014,0.079081237220243,0.0196506646833856,0.1688037259609818,0.1850805786008664,0.0,0.0,0.0018805378129806,17.439652353705718,0.0007615257,16.095067301607052,0.001912579920774,16.467026572491474,0.0025808813647155,15.64577099785494,-0.003757885,-0.0042282306292825,-0.0487312501395896,-0.0736066639509176,0.0,0.8429431576247484,0.8429431576247484,11.132499729628574,0.4359163361564486,2,0.4070268214682997,11.132499729628574,0.4359163361564486
