2mo,9mo,18mo,gene_name,distance
0.55,0.76,0.59,Mdh1b,10456
0.39,0.45,0.23,Gm28845,6373
0.39,0.45,0.23,D630023F18Rik,10029
0.75,0.63,0.9,Unc80,39519
0.5,0.62,0.37,Unc80,52945
0.66,0.47,0.68,Unc80,27626
0.76,0.86,0.63,Lancl1,19261
0.66,0.57,0.77,Erbb4,209472
0.35,0.32,0.52,Erbb4,490356
0.76,0.86,0.65,Erbb4,339234
0.67,0.72,0.52,Erbb4,292096
0.67,0.78,0.57,Erbb4,251550
0.31,0.55,0.49,Erbb4,63652
0.39,0.56,0.61,Ikzf2,17019
0.34,0.52,0.57,Atic,13145
0.55,0.74,0.53,RP23-214P23.1,1897
0.53,0.71,0.84,6030407O03Rik,70083
0.53,0.71,0.84,Gm29183,47534
0.51,0.6,0.39,Tns1,39518
0.54,0.65,0.81,Tns1,58432
0.39,0.43,0.21,Vil1,1031
0.54,0.72,0.5,Dnajb2,1372
0.38,0.21,0.18,Speg,9628
0.46,0.54,0.33,Speg,11811
0.59,0.8,0.7,Epha4,6359
0.48,0.64,0.69,Epha4,8837
0.45,0.62,0.72,Epha4,17989
0.5,0.79,0.71,Epha4,9732
0.28,0.49,0.38,Pax3,40984
0.49,0.44,0.64,Pax3,25391
0.63,0.71,0.83,Pax3,24842
0.49,0.49,0.69,Gm28410,3889
0.49,0.49,0.69,Sgpp2,29872
0.6,0.4,0.62,BC035947,3813
0.6,0.4,0.62,Mogat1,1354
0.64,0.86,0.75,Mogat1,10637
0.61,0.83,0.71,Cul3,8666
0.82,0.57,0.73,Gm29125,155
0.38,0.54,0.32,Nyap2,57416
0.6,0.73,0.53,Nyap2,91614
0.53,0.65,0.73,Rhbdd1,46484
0.29,0.5,0.34,Col4a4,6747
0.34,0.57,0.48,Col4a3,23595
0.28,0.24,0.45,n-R5s213,2009
0.28,0.24,0.45,Col4a3,50101
0.47,0.39,0.62,Slc19a3,3247
0.44,0.6,0.38,Sphkap,59971
0.2,0.22,0.41,Sphkap,64914
0.92,0.71,0.92,C130026I21Rik,31811
0.7,0.56,0.79,C130026I21Rik,135216
0.53,0.73,0.57,4933407L21Rik,6381
0.53,0.73,0.57,Gm28884,1617
0.6,0.68,0.47,Nmur1,503
0.5,0.62,0.41,RP23-26I10.6,1106
0.5,0.62,0.41,Dis3l2,134997
0.91,0.73,0.94,Efhd1,17282
0.22,0.42,0.18,3110079O15Rik,2005
0.62,0.74,0.83,Inpp5d,27071
0.48,0.69,0.63,Gm19589,4386
0.32,0.61,0.4,RP24-396E16.1,1768
0.32,0.61,0.4,Sh3bp4,28426
0.68,0.85,0.59,RP24-396E16.1,2597
0.68,0.85,0.59,Sh3bp4,29255
0.25,0.35,0.47,Sh3bp4,20265
0.46,0.24,0.33,Agap1,147759
0.55,0.34,0.49,Agap1,219205
0.55,0.34,0.49,4933400F21Rik,13897
0.49,0.58,0.7,Agap1,159481
0.45,0.49,0.27,Agap1,143733
0.48,0.58,0.7,Mlph,1539
0.49,0.61,0.39,Mlph,14759
0.47,0.6,0.68,Gm28380,2412
0.4,0.61,0.5,Gm29100,3248
0.4,0.61,0.5,Twist2,315
0.68,0.57,0.79,Olfr1410,266
0.8,0.57,0.76,E030010N08Rik,2168
0.7,0.51,0.49,E030010N08Rik,14912
0.83,0.75,0.63,Slco6c1,33794
0.66,0.58,0.79,Pam,55971
0.72,0.74,0.53,Cntnap5b,279951
0.17,0.39,0.22,Cntnap5b,263894
0.53,0.44,0.68,Cntnap5b,41796
0.38,0.44,0.23,Gm20753,3624
0.38,0.44,0.23,Phlpp1,148
0.49,0.63,0.36,Phlpp1,109276
0.63,0.71,0.48,Serpinb13,5169
0.7,0.83,0.61,Serpinb3b,4563
0.5,0.47,0.3,Cdh19,4141
0.6,0.7,0.49,Gm8173,2888
0.71,0.79,0.59,Cntnap5a,77363
0.59,0.64,0.8,Cntnap5a,187343
0.64,0.54,0.78,Cntnap5a,405569
0.57,0.77,0.72,Gm28361,86
0.48,0.71,0.49,Gm28360,4875
0.5,0.57,0.71,Gm7195,9130
0.47,0.57,0.69,Gm28358,12083
0.47,0.6,0.38,Gli2,29299
0.48,0.41,0.68,Gli2,84883
0.49,0.66,0.71,Gm29455,21484
0.47,0.52,0.31,3110009E18Rik,12105
0.41,0.36,0.59,2610027F03Rik,2103
0.61,0.81,0.59,Dpp10,217042
0.48,0.57,0.69,Gm28928,127481
0.48,0.65,0.7,Nckap5,58613
0.36,0.49,0.56,Nckap5,377705
0.19,0.2,0.4,Mgat5,19938
0.45,0.59,0.28,Mgat5,46099
0.68,0.69,0.49,Ccnt2,5747
0.64,0.78,0.58,RP23-322G4.3,3161
0.64,0.78,0.58,Thsd7b,276406
0.61,0.63,0.38,Thsd7b,265721
0.74,0.7,0.52,C4bp,752
0.57,0.78,0.74,Il19,2477
0.63,0.78,0.84,RP23-122P5.3,300
0.63,0.78,0.84,Mapkapk2,5977
0.59,0.78,0.82,Nfasc,66410
0.59,0.4,0.36,Gm15851,3315
0.59,0.4,0.36,Prelp,5203
0.53,0.45,0.31,Prelp,5796
0.62,0.42,0.38,Prelp,5044
0.53,0.74,0.61,4933406M09Rik,1306
0.46,0.59,0.34,Kdm5b,13601
0.38,0.44,0.62,Arl8a,4119
0.38,0.44,0.62,Gm15445,1656
0.23,0.29,0.5,Rnpep,1641
0.57,0.78,0.53,Ipo9,6421
0.65,0.86,0.84,Nav1,58842
0.37,0.53,0.6,Nav1,75292
0.19,0.34,0.14,Nav1,44282
0.39,0.41,0.18,Camsap2,5703
0.69,0.57,0.78,Camsap2,4586
0.44,0.58,0.36,Gm29485,1108
0.44,0.58,0.36,Kif14,8454
0.73,0.82,0.61,Gm4258,6456
0.44,0.55,0.65,Lhx9,5798
0.63,0.54,0.75,Kcnt2,261
0.88,0.94,0.74,Kcnt2,168572
0.69,0.61,0.83,Glrx2,13979
0.32,0.55,0.5,Rgs21,24781
0.38,0.6,0.47,Brinp3,164395
0.49,0.69,0.47,Pla2g4a,60209
0.24,0.49,0.42,Gm20631,55175
0.24,0.49,0.42,Hmcn1,169800
0.5,0.56,0.32,RP24-245K18.2,1654
0.44,0.33,0.24,Rnf2,9173
0.61,0.78,0.53,Fam129a,38703
0.5,0.59,0.36,1700025G04Rik,93572
0.31,0.47,0.54,1700025G04Rik,6397
0.34,0.34,0.55,Gm8964,1099
0.29,0.31,0.08,Rgl1,99297
0.58,0.72,0.78,Ncf2,5820
0.43,0.65,0.49,Lamc2,29719
0.49,0.6,0.7,Lamc1,43426
0.76,0.83,0.58,RP24-571N3.1,1619
0.76,0.83,0.58,Lamc1,47215
0.28,0.17,0.37,Npl,19948
0.49,0.59,0.38,Glul,4405
0.58,0.67,0.78,Gm28286,558
0.3,0.52,0.33,Cacna1e,51358
0.54,0.74,0.73,Gm29282,19719
0.63,0.49,0.38,Gm9530,170
0.62,0.64,0.83,RP23-320I7.3,2886
0.62,0.64,0.83,BC034090,14171
0.56,0.65,0.45,Xpr1,5671
0.4,0.38,0.6,Lhx4,26959
0.37,0.39,0.58,Tdrd5,20390
0.54,0.59,0.79,Csnk2a1,205
0.54,0.59,0.79,Gm10031,125
0.42,0.55,0.64,Abl2,34477
0.85,0.91,0.61,Ralgps2,21554
0.69,0.63,0.47,Gm28694,194
0.63,0.59,0.79,RP23-224G12.1,1499
0.55,0.46,0.67,Astn1,95941
0.07,0.29,0.17,Pappa2,28601
0.64,0.71,0.86,RP23-145H3.3,1904
0.64,0.71,0.86,Rfwd2,58643
0.53,0.56,0.73,Tnr,45521
0.24,0.4,0.19,Tnr,169287
0.62,0.83,0.71,Tnr,63074
0.28,0.26,0.48,Tnr,32067
0.66,0.76,0.51,Rabgap1l,52502
0.66,0.76,0.51,RP24-540L1.1,7352
0.46,0.67,0.44,Rabgap1l,93456
0.46,0.67,0.44,RP24-540L1.1,48306
0.78,0.99,0.85,Gm15429,2043
0.63,0.59,0.81,Suco,4399
0.56,0.71,0.77,RP24-75E15.3,2508
0.63,0.81,0.61,Dnm3,237099
0.77,0.56,0.84,Dnm3,145084
0.71,0.6,0.85,Dnm3,7734
0.64,0.71,0.84,Fmo4,1338
0.65,0.52,0.73,Gm16587,793
0.65,0.52,0.73,Selp,4453
0.65,0.52,0.73,Gm16548,982
0.22,0.27,0.06,Sft2d2,4261
0.57,0.65,0.4,Cd247,26990
0.67,0.57,0.87,Tada1,9261
0.67,0.57,0.87,Pogk,3736
0.75,0.82,0.62,Gm6286,57
0.16,0.39,0.26,Fam78b,45660
0.24,0.37,0.14,Gm24182,176
0.24,0.37,0.14,Aldh9a1,2964
0.59,0.8,0.64,Mgst3,2270
0.69,0.63,0.84,Rxrg,10705
0.82,0.84,0.58,Lmx1a,76294
0.7,0.5,0.61,Pbx1,46237
0.52,0.47,0.24,Pbx1,46582
0.64,0.71,0.46,Pbx1,47088
0.66,0.61,0.45,Pbx1,78939
0.44,0.33,0.56,Pbx1,110627
0.62,0.76,0.53,Rgs5,4199
0.49,0.58,0.34,Nos1ap,65420
0.6,0.46,0.71,Mpz,2268
0.54,0.76,0.6,Ndufs2,5888
0.6,0.42,0.64,Nit1,3295
0.6,0.42,0.64,Pfdn2,681
0.54,0.63,0.42,Ly9,5072
0.54,0.63,0.42,Cd244,7408
0.49,0.55,0.71,Nhlh1,2621
0.48,0.66,0.68,Copa,15972
0.69,0.77,0.57,Igsf8,15414
0.69,0.77,0.57,Atp1a2,5346
0.5,0.51,0.29,Igsf8,24867
0.5,0.51,0.29,Atp1a2,14799
0.27,0.33,0.13,Igsf8,24887
0.27,0.33,0.13,Atp1a2,14819
0.5,0.7,0.6,Kcnj9,257
0.48,0.6,0.73,Cfap45,8061
0.21,0.32,0.44,4933439K11Rik,8867
0.67,0.64,0.86,Rgs7,4169
0.54,0.74,0.57,RP24-151M13.1,623
0.48,0.27,0.31,Sdccag8,6053
0.5,0.28,0.46,Zbtb18,5213
0.6,0.83,0.8,Zbtb18,2927
0.59,0.84,0.7,RP23-474A1.1,61429
0.62,0.73,0.53,Desi2,23478
0.51,0.61,0.73,Efcab2,541
0.59,0.7,0.49,Kif26b,107561
0.52,0.59,0.74,Kif26b,102000
0.5,0.7,0.65,Adck3,675
0.5,0.7,0.65,RP23-226J18.4,624
0.57,0.47,0.37,Itpkb,22895
0.57,0.74,0.78,Parp1,5029
0.53,0.34,0.64,Acbd3,2930
0.28,0.18,0.4,Wdr26,4512
0.46,0.37,0.57,RP23-73N8.3,328
0.46,0.37,0.57,Enah,55963
0.45,0.45,0.23,Trp53bp2,26439
0.41,0.47,0.24,Trp53bp2,24246
0.59,0.78,0.5,Trp53bp2,16324
0.57,0.78,0.69,Susd4,38392
0.75,0.87,0.62,Dusp10,32653
0.25,0.15,0.38,Hlx,2201
0.43,0.27,0.49,Slc30a10,5748
0.27,0.46,0.49,Slc30a10,5806
0.31,0.46,0.53,Slc30a10,5826
0.54,0.75,0.75,RP24-170O7.1,2457
0.62,0.84,0.85,Tgfb2,26733
0.59,0.74,0.81,Esrrg,250473
0.61,0.34,0.39,Esrrg,128403
0.65,0.57,0.8,Ush2a,267308
0.55,0.43,0.65,RP24-135M19.1,1178
0.29,0.43,0.49,RP24-288J3.1,2794
0.29,0.43,0.49,Smyd2,10230
0.45,0.4,0.18,Prox1,16638
0.6,0.47,0.72,Rps6kc1,81515
0.66,0.6,0.81,Tmem206,1710
0.42,0.26,0.49,Ppp2r5a,19419
0.62,0.9,0.51,Ppp2r5a,18219
0.34,0.46,0.6,Kcnh1,84482
0.54,0.74,0.49,RP23-95L22.2,1391
0.18,0.16,0.37,Plxna2,90929
0.69,0.84,0.58,Gm27940,688
0.84,0.9,0.68,Plekhg1,40087
0.65,0.69,0.88,Mthfd1l,5841
0.38,0.53,0.6,Syne1,143414
0.58,0.79,0.61,Syne1,238089
0.62,0.72,0.84,Syne1,52650
0.56,0.76,0.56,Ust,47017
0.57,0.64,0.42,Sash1,27007
0.45,0.65,0.41,Gm9930,2913
0.46,0.66,0.55,Grm1,60508
0.21,0.46,0.4,Epm2a,5012
0.56,0.37,0.34,Utrn,186678
0.36,0.6,0.42,Utrn,45890
0.55,0.42,0.34,Gm27741,994
0.55,0.42,0.34,Plagl1,32071
0.51,0.51,0.25,Gm27741,2111
0.51,0.51,0.25,Plagl1,33202
0.22,0.29,0.43,Zc2hc1b,8789
0.74,0.92,0.7,Hivep2,28560
0.45,0.65,0.52,Gpr126,66011
0.61,0.6,0.39,Nmbr,18695
0.64,0.86,0.79,Gm20655,6476
0.64,0.86,0.79,Txlnb,1219
0.71,0.74,0.53,Ect2l,12556
0.64,0.77,0.54,Nhsl1,67223
0.39,0.35,0.56,Nhsl1,48046
0.9,0.69,0.79,Pde7b,132026
0.72,0.58,0.5,Ahi1,2845
0.59,0.51,0.71,Aldh8a1,4886
0.55,0.6,0.76,1700020N01Rik,5936
0.61,0.8,0.82,Sgk1,38669
0.38,0.49,0.6,Enpp1,16077
0.79,0.91,0.67,Epb4.1l2,66402
0.42,0.49,0.62,Gm29571,54383
0.52,0.72,0.69,Lama2,13806
0.67,0.6,0.84,Lama2,277230
0.8,0.71,0.6,4930519F09Rik,19241
0.43,0.38,0.58,9330159F19Rik,8557
0.86,0.82,0.66,Rspo3,7417
0.21,0.42,0.18,Hint3,2761
0.44,0.51,0.69,Nkain2,505586
0.31,0.52,0.33,Trdn,102605
0.87,0.75,0.95,Trdn,70529
0.5,0.43,0.71,Gm4794,8999
0.76,0.7,0.91,Fam26e,1496
0.76,0.7,0.91,Trappc3l,14790
0.36,0.35,0.14,Tspyl4,2176
0.36,0.35,0.14,Nt5dc1,14856
0.85,0.91,0.7,Frk,2814
0.46,0.67,0.6,Gm22554,777
0.46,0.67,0.6,Hs3st5,61835
0.41,0.49,0.26,Lama4,9790
0.81,0.64,0.85,Cdk19,23715
0.4,0.59,0.64,Wasf1,9193
0.7,0.65,0.49,Mical1,2576
0.7,0.65,0.49,Smpd2,2814
0.38,0.39,0.64,Ccdc162,70567
0.67,0.55,0.46,Ccdc162,7126
0.58,0.67,0.44,Armc2,598
0.48,0.41,0.28,Armc2,46488
0.82,0.7,0.59,Foxo3,22801
0.36,0.3,0.12,Lace1,32068
0.82,0.64,0.84,Snx3,4164
0.65,0.53,0.77,Nr2e1,8312
0.41,0.48,0.62,Scml4,28868
0.43,0.55,0.35,Sobp,72495
0.64,0.75,0.84,Sobp,78070
0.51,0.74,0.63,Prdm1,30504
0.5,0.46,0.71,Prdm1,14470
0.71,0.5,0.69,Prdm1,4248
0.73,0.68,0.51,Prep,16688
0.73,0.55,0.83,Lin28b,6362
0.5,0.5,0.7,Lin28b,6686
0.59,0.79,0.68,Hace1,38245
0.41,0.59,0.63,Grik2,86394
0.67,0.69,0.4,Grik2,2931
0.41,0.25,0.45,Slc35f1,183030
0.25,0.13,0.34,P4ha1,3707
0.76,0.82,0.62,Mcu,79100
0.69,0.81,0.57,Spock2,4145
0.33,0.49,0.54,Cdh23,105938
0.4,0.56,0.6,Cdh23,6926
0.57,0.62,0.41,Unc5b,12830
0.58,0.79,0.55,Unc5b,7270
0.13,0.04,0.3,Tbata,6138
0.67,0.63,0.84,Pald1,10302
0.56,0.77,0.63,Pald1,6975
0.36,0.43,0.62,Hk1,16031
0.63,0.81,0.61,Hk1,46499
0.66,0.58,0.45,4930507D05Rik,1198
0.42,0.5,0.62,Ddx21,11807
0.61,0.71,0.83,Ddx50,10349
0.71,0.83,0.61,Ctnna3,69145
0.53,0.7,0.47,Ctnna3,104923
0.86,0.63,0.89,Ctnna3,346089
0.75,0.4,0.69,Ctnna3,776470
0.58,0.6,0.39,Ctnna3,532179
0.68,0.75,0.89,Ctnna3,504371
0.76,0.87,0.65,Ctnna3,385314
0.56,0.68,0.45,Jmjd1c,67073
0.51,0.4,0.61,Zfp365,3091
0.52,0.73,0.63,Rtkn2,17619
0.44,0.6,0.69,Arid5b,11991
0.41,0.62,0.42,Arid5b,11981
0.4,0.64,0.52,Arid5b,356
0.49,0.74,0.44,Tmem26,31289
0.69,0.67,0.87,Ank3,126877
0.76,0.54,0.63,Ank3,193493
0.69,0.85,0.61,Ccdc6,5233
0.76,0.59,0.79,Fam13c,47548
0.71,0.57,0.77,Bicc1,75868
0.28,0.48,0.41,Ipmk,3320
0.69,0.84,0.91,Ipmk,4382
0.49,0.55,0.69,Gm15398,24898
0.49,0.55,0.69,Pcdh15,206787
0.88,0.93,0.72,Rsph14,31878
0.88,0.93,0.72,Gnaz,16199
0.48,0.59,0.38,Bcr,54580
0.67,0.83,0.59,Specc1l,48986
0.7,0.94,0.82,Gucd1,29028
0.28,0.48,0.57,Gucd1,63357
0.5,0.62,0.71,Slc5a4b,4630
0.41,0.29,0.52,Slc5a4a,16244
0.6,0.71,0.46,Ftcd,8811
0.21,0.33,0.41,Ccdc105,3055
0.77,0.87,0.66,Vmn2r80,21382
0.66,0.81,0.6,Hcn2,2846
0.66,0.81,0.6,Polrmt,1139
0.4,0.47,0.27,Hcn2,2737
0.4,0.47,0.27,Polrmt,1248
0.29,0.49,0.29,Hcn2,2387
0.29,0.49,0.29,Polrmt,1598
0.75,0.84,0.63,Fstl3,2841
0.75,0.84,0.63,Prss57,2315
0.56,0.54,0.76,Mir6910,1501
0.56,0.54,0.76,Gm17134,1214
0.56,0.54,0.76,Ptbp1,3620
0.56,0.54,0.76,Lppr3,4676
0.53,0.79,0.68,Wdr18,632
0.43,0.58,0.64,Wdr18,1084
0.43,0.58,0.64,Grin3b,1447
0.34,0.3,0.5,Atp5d,186
0.34,0.3,0.5,Dos,6017
0.53,0.59,0.73,Cirbp,1822
0.36,0.28,0.48,Efna2,1602
0.29,0.38,0.52,Apc2,5009
0.59,0.73,0.51,Gm26710,2951
0.71,0.8,0.92,Tmprss9,1404
0.29,0.33,0.12,Gng7,35134
0.45,0.63,0.32,Creb3l3,8394
0.47,0.4,0.63,Zfr2,9697
0.21,0.29,0.43,Aes,3418
0.44,0.65,0.47,Aes,3701
0.66,0.78,0.56,Gm4799,2154
0.49,0.36,0.56,Chst11,10146
0.6,0.8,0.76,Chst11,80964
0.49,0.72,0.61,Appl2,3809
0.71,0.85,0.59,Appl2,1037
0.66,0.72,0.89,1500009L16Rik,5260
0.62,0.41,0.54,1500009L16Rik,12475
0.37,0.49,0.24,Ckap4,545
0.48,0.74,0.61,Cry1,14921
0.7,0.6,0.82,Btbd11,59082
0.29,0.08,0.09,Syn3,16670
0.65,0.53,0.43,Syn3,38204
0.44,0.54,0.33,Gm16271,22261
0.44,0.54,0.33,Stab2,2271
0.61,0.44,0.74,Mybpc1,44278
0.61,0.71,0.82,Slc5a8,19734
0.35,0.4,0.61,Ano4,176992
0.32,0.44,0.6,Nr1h4,2587
0.2,0.25,0.41,Nr1h4,27926
0.44,0.63,0.43,Anks1b,124725
0.74,0.84,0.62,Anks1b,326356
0.38,0.48,0.59,Anks1b,182306
0.67,0.51,0.73,Anks1b,59627
0.6,0.46,0.68,Apaf1,2969
0.6,0.46,0.68,Ikbip,861
0.4,0.53,0.31,Gm20757,56151
0.63,0.6,0.42,Gm20757,56099
0.32,0.16,0.1,Gm20757,39725
0.65,0.61,0.81,Gm20757,27981
0.45,0.64,0.43,Cdk17,6733
0.67,0.89,0.8,Elk3,19633
0.53,0.6,0.79,Hal,7283
0.62,0.4,0.77,Amdhd1,6972
0.28,0.24,0.48,Usp44,1929
0.76,0.55,0.76,4930471D02Rik,119
0.39,0.49,0.59,Fgd6,18340
0.75,0.82,0.61,Ndufa12,6935
0.47,0.33,0.53,Gm4792,3140
0.3,0.49,0.27,Tmcc3,32593
0.9,0.95,0.74,Tmcc3,108395
0.61,0.43,0.39,Tmcc3,83963
0.5,0.5,0.7,Cep83,18685
0.62,0.57,0.38,Cradd,28881
0.67,0.58,0.79,B530045E10Rik,34194
0.46,0.48,0.68,Slc6a15,1868
0.69,0.68,0.42,Tmtc2,97705
0.58,0.69,0.78,Tmtc2,133153
0.71,0.85,0.62,Ppfia2,88045
0.54,0.6,0.75,Ppfia2,92709
0.46,0.32,0.25,Ppfia2,38957
0.63,0.62,0.84,Myf6,1946
0.57,0.36,0.53,Ptprq,89305
0.53,0.43,0.65,Otogl,44187
0.6,0.42,0.67,Ppp1r12a,29960
0.65,0.81,0.6,Pawr,8097
0.6,0.81,0.62,Syt1,37049
0.46,0.32,0.53,Syt1,57366
0.44,0.43,0.22,Syt1,66901
0.5,0.71,0.64,Syt1,135245
0.55,0.57,0.34,Syt1,249112
0.44,0.64,0.62,Syt1,9316
0.46,0.25,0.48,Nav3,35881
0.76,0.81,0.6,Nav3,251796
0.52,0.72,0.52,Nav3,217360
0.59,0.53,0.74,Nav3,187816
0.45,0.65,0.59,E2f7,19141
0.6,0.51,0.71,Zdhhc17,8136
0.34,0.49,0.6,Trhde,123417
0.31,0.25,0.09,Trhde,9775
0.76,0.86,0.62,Gm15723,3368
0.76,0.86,0.62,Trhde,1213
0.68,0.67,0.48,Tph2,9620
0.55,0.48,0.68,Tph2,47456
0.21,0.46,0.33,Tph2,20969
0.4,0.41,0.69,Tph2,16708
0.62,0.71,0.51,A930009A15Rik,4986
0.62,0.71,0.51,Lgr5,10318
0.55,0.69,0.49,Gm25190,262
0.55,0.69,0.49,Cnot2,46747
0.63,0.5,0.71,Cpm,128
0.81,0.59,0.75,Cpm,12478
0.52,0.47,0.32,Cand1,19782
0.58,0.68,0.79,Grip1,13218
0.53,0.74,0.61,Grip1,69913
0.4,0.2,0.37,Gm26260,1191
0.4,0.2,0.37,Grip1,107169
0.6,0.79,0.84,Grip1,206013
0.41,0.65,0.5,Grip1,223069
0.71,0.62,0.83,Grip1,88098
0.4,0.6,0.73,RP23-57A16.4,2863
0.62,0.54,0.75,1700006J14Rik,1931
0.62,0.54,0.75,Hmga2,4813
0.26,0.29,0.47,9230105E05Rik,1112
0.26,0.29,0.47,Hmga2,29360
0.21,0.18,0.42,Msrb3,48036
0.22,0.36,0.42,Tbc1d30,6852
0.66,0.77,0.56,Xpot,1088
0.52,0.64,0.77,D930020B18Rik,13909
0.58,0.68,0.47,BC048403,1361
0.72,0.62,0.5,BC048403,4517
0.65,0.79,0.56,Srgap1,75314
0.64,0.42,0.53,Srgap1,116797
0.44,0.38,0.22,Srgap1,88008
0.53,0.56,0.3,Srgap1,77625
0.5,0.49,0.28,Ppm1h,18361
0.71,0.57,0.47,Lrig3,19095
