geneslop2k,pvalue,corrected_pvalue,18mo,2mo,9mo,gene_length,DMG,gene_name
ENSMUSG00000085129.1,1.991803787121672e-06,0.0004841824396991,2.226973295211792,2.4355783462524414,2.2443935871124268,11781,1,5031425F14Rik
ENSMUSG00000000325.16,1.218749795847433e-10,7.152831536652691e-08,1.456587553024292,1.627139687538147,1.500634789466858,58894,1,Arvcf
ENSMUSG00000040591.18,1.4673191286737683e-27,5.2626949860328055e-24,1.6990656852722168,1.972859501838684,1.7245944738388062,169636,1,1110051M20Rik
ENSMUSG00000047045.17,6.024191608244344e-05,0.0096416865282211,1.533791422843933,1.6571496725082395,1.5595005750656128,162088,1,Tmem164
ENSMUSG00000038594.9,4.911672485242895e-10,2.5414383199201264e-07,1.1965808868408203,1.3515228033065796,1.2398730516433716,106504,1,Cep85l
ENSMUSG00000103738.1,1.801425723553301e-07,5.568707710751926e-05,1.339620590209961,1.5806796550750732,1.3964639902114868,2094,1,Gm37652
ENSMUSG00000092131.1,2.909348313932857e-07,8.56615996768343e-05,1.681133508682251,1.9162780046463013,1.730410099029541,5681,1,BC050972
ENSMUSG00000012282.2,3.811150370087443e-09,1.6542214716877957e-06,1.6602599620819092,1.9180428981781008,1.674620270729065,5960,1,Wnt8a
ENSMUSG00000099364.1,1.3214545866307834e-05,0.0025794421552044,1.3604904413223269,1.503828525543213,1.376532793045044,14477,1,5730419F03Rik
ENSMUSG00000090994.1,1.8823522037527882e-07,5.786789941925095e-05,1.3251168727874756,1.5787853002548218,1.4778913259506226,1057,1,Gm6153
ENSMUSG00000041180.13,2.121752183096517e-34,1.1938448516849955e-30,2.367828845977783,2.7625088691711426,2.377657413482666,66496,1,Hectd2
ENSMUSG00000021986.8,7.630282451864786e-10,3.792321830663311e-07,1.2369792461395264,1.4253009557724,1.27449369430542,14938,1,Amer2
ENSMUSG00000024232.2,2.1123749717776626e-13,1.8376450425966943e-10,1.5682613849639893,1.8547159433364868,1.5809553861618042,8481,1,Bambi
ENSMUSG00000086643.1,4.055921238641978e-07,0.0001155917868072,1.2989978790283203,1.485870361328125,1.392905354499817,3503,1,Gm15687
ENSMUSG00000036169.6,4.456261900380258e-15,4.8979713358405016e-12,1.4300949573516846,1.7357863187789917,1.443694829940796,4313,1,Sostdc1
ENSMUSG00000115353.1,5.420394356079938e-06,0.0011697324606846,1.82667076587677,2.006430387496948,1.8397823572158811,20478,1,Gm48968
ENSMUSG00000039943.16,8.385030480218972e-16,1.022389526210211e-12,1.8083781003952024,1.971835970878601,1.8360722064971924,355582,1,Plcb4
ENSMUSG00000110929.1,1.2158526062996296e-08,4.746620124420039e-06,1.318996548652649,1.543952226638794,1.396285057067871,10030,1,Gm47757
ENSMUSG00000114348.1,4.531504978371797e-05,0.0075195219267258,1.7607792615890503,1.9078457355499268,1.8052979707717896,29723,1,Gm41031
ENSMUSG00000114068.1,4.23208347116055e-05,0.0070724175275675,1.6036126613616943,1.8127920627593996,1.7184337377548218,1079,1,Gm48783
ENSMUSG00000115858.1,1.0423778096866865e-08,4.12451787833506e-06,2.084495782852173,2.3960061073303223,2.0981125831604004,3069,1,4930588J15Rik
ENSMUSG00000032702.16,1.4250850394946503e-72,4.855657067496722e-68,2.055668354034424,2.662490129470825,2.100494861602783,197521,1,Kank1
ENSMUSG00000042272.17,1.3373269908921566e-08,5.171471767766641e-06,1.3682316541671753,1.5017492771148682,1.374866008758545,100252,1,Sestd1
ENSMUSG00000004317.14,4.892648308567561e-06,0.0010732145777678,1.195173740386963,1.3066656589508057,1.214400053024292,165548,1,Clcn5
ENSMUSG00000024480.9,3.833171198630315e-26,1.2244377729482534e-22,2.2104859352111816,2.5984368324279785,2.230153083801269,48950,1,Ap3s1
ENSMUSG00000027646.15,1.7133706004301212e-17,2.532112196118852e-14,1.9673947095870967,2.1978628635406494,1.9711947441101076,53418,1,Src
ENSMUSG00000117827.1,1.0133321831812755e-05,0.0020490811436205,1.985557198524475,2.21472430229187,2.036695957183838,5845,1,AC118695.1
ENSMUSG00000020218.11,3.44711652078686e-07,9.97240330748302e-05,1.0783264636993408,1.2196193933486938,1.1437551975250244,66690,1,Wif1
ENSMUSG00000099407.1,1.2585764098067033e-14,1.2929596959554399e-11,1.3752734661102295,1.6364927291870115,1.437779664993286,17344,1,1700060O08Rik
ENSMUSG00000117324.1,4.959546609107417e-11,3.1069839902022715e-08,1.807548999786377,2.114048719406128,1.8345627784729004,3428,1,Gm32432
ENSMUSG00000085360.1,9.924855894783864e-07,0.0002584717179372,1.140183448791504,1.3235435485839844,1.18178129196167,5391,1,Arhgap27os2
ENSMUSG00000112900.1,1.0479779480709897e-07,3.433412871395603e-05,1.4484038352966309,1.6510229110717771,1.4828649759292605,1968,1,Gm48204
ENSMUSG00000024140.10,2.314242485472191e-16,2.9693452513146665e-13,1.915716767311096,2.1440932750701904,1.9420593976974487,79710,1,Epas1
ENSMUSG00000028040.7,2.743045454082225e-06,0.000643094796717,1.5085643529891968,1.6867860555648804,1.5323808193206787,4638,1,Efna4
ENSMUSG00000106646.1,4.907004756633986e-08,1.711895851092942e-05,2.3115265369415283,2.7799670696258545,2.4730982780456543,1741,1,Gm42483
ENSMUSG00000100546.1,1.0575646076487071e-08,4.179217006764046e-06,2.5191047191619877,2.865917682647705,2.595440149307251,2968,1,Gm29483
ENSMUSG00000097774.1,6.25935020347718e-08,2.137482901521768e-05,1.8763257265090945,2.218803882598877,2.006509780883789,4048,1,Gm26565
ENSMUSG00000049191.12,3.331100574813764e-07,9.664123996823608e-05,1.3955519199371338,1.6099634170532229,1.4656431674957275,4760,1,Rtl5
ENSMUSG00000104748.1,1.7448975807347885e-06,0.0004298368866698,1.653009295463562,1.9514583349227903,1.7797409296035769,1164,1,Gm43592
ENSMUSG00000086854.1,3.553603967098325e-09,1.5534278471504283e-06,1.7744377851486206,2.051143169403076,1.8188575506210327,2882,1,Gm13781
ENSMUSG00000028211.11,4.9486454373180233e-08,1.7215266781527127e-05,1.378021240234375,1.5812586545944214,1.4204503297805786,17948,1,Trp53inp1
ENSMUSG00000108822.1,3.776448297083563e-09,1.6426466854789031e-06,1.8144299983978271,2.0706655979156494,1.8775540590286253,15307,1,Gm44787
ENSMUSG00000048186.14,5.044526204873608e-11,3.1537779047049755e-08,1.7588343620300293,1.928563356399536,1.7645950317382812,84311,1,Bend7
ENSMUSG00000055782.9,2.6209105687648037e-21,5.700104595689729e-18,1.4407298564910889,1.7186861038208008,1.492512345314026,45928,1,Abcd2
ENSMUSG00000042978.10,9.65564807057006e-08,3.1889613497094034e-05,1.2442938089370728,1.3812826871871948,1.2528271675109863,22397,1,Sbk1
ENSMUSG00000104436.1,5.589213971445859e-20,1.0916937377479959e-16,3.186436891555786,3.878650665283203,3.2556936740875244,3341,1,Gm37423
ENSMUSG00000105624.1,4.0071045108235573e-07,0.0001142536255905,1.839496374130249,2.0559232234954834,1.8440576791763303,2396,1,Gm43187
ENSMUSG00000024530.8,4.070006724339773e-15,4.522054375117122e-12,1.7241084575653076,2.030264616012573,1.7767866849899292,14969,1,Prelid3a
ENSMUSG00000022508.5,1.339942751702872e-05,0.0026102937530997,1.5043647289276123,1.655111312866211,1.5353573560714722,23800,1,Bcl6
ENSMUSG00000055723.6,8.397680563537481e-38,6.0592679221349595e-34,1.8987600803375244,2.240963935852051,1.9271891117095947,70999,1,Rras2
ENSMUSG00000105826.1,5.347314456474721e-05,0.0087083352430203,1.469240427017212,1.64068865776062,1.5189337730407717,2171,1,Gm42141
ENSMUSG00000115296.1,1.2356223099228803e-06,0.0003141869691908,1.3904458284378052,1.614831805229187,1.4810267686843872,2358,1,Gm48911
ENSMUSG00000116581.1,2.4404782398255604e-10,1.346014950109259e-07,1.5383048057556152,1.7229323387145996,1.545986890792847,22298,1,Gm46565
ENSMUSG00000111253.1,4.5548206040560655e-10,2.365381033143904e-07,1.2448232173919678,1.4796409606933594,1.3054333925247192,2757,1,Gm34654
ENSMUSG00000109585.1,1.2551326788403858e-07,4.036627505910424e-05,1.6605165004730225,1.875203013420105,1.6621676683425903,2304,1,Gm45358
ENSMUSG00000085171.7,7.724767092141888e-06,0.0016065355957172,1.831276297569275,2.0265767574310303,1.85059654712677,12401,1,D830026I12Rik
ENSMUSG00000109536.1,1.787788162374892e-09,8.319177262735109e-07,0.7851520776748657,1.015649914741516,0.8123713731765747,30941,1,9330162G02Rik
ENSMUSG00000041309.17,9.835321062467051e-17,1.3000207735365293e-13,1.2843871116638184,1.6035012006759644,1.3210852146148682,3421,1,Nkx6-2
ENSMUSG00000052155.5,5.258823610984684e-36,3.431156139794111e-32,2.424288749694824,2.881563425064087,2.466427087783813,89160,1,Acvr2a
ENSMUSG00000113427.1,6.156643593033514e-05,0.0098367616960299,1.1279542446136477,1.2635254859924316,1.1873782873153689,4287,1,Gm46378
ENSMUSG00000085742.1,4.4535693107300246e-14,4.294680211379591e-11,1.7307205200195312,2.030277967453003,1.7456682920455933,2405,1,Gm13536
ENSMUSG00000106807.1,3.0542517642593782e-09,1.3588708130794866e-06,1.5383473634719849,1.7609912157058716,1.5487849712371826,3471,1,Gm10441
ENSMUSG00000085585.1,2.895492346591193e-05,0.005072359680368,1.701054573059082,1.868320345878601,1.7189505100250244,6895,1,Gm12223
ENSMUSG00000024084.8,2.0889086375865613e-09,9.60380530763315e-07,1.426239848136902,1.6100903749465942,1.4991512298583984,38472,1,Qpct
ENSMUSG00000026723.10,5.74401323375459e-29,2.3025217014967087e-25,1.978237509727478,2.394092082977295,1.984561324119568,35654,1,Trdmt1
ENSMUSG00000065954.11,5.617881245369676e-05,0.0090742698171105,1.503622055053711,1.6199105978012085,1.54045832157135,102036,1,Tacc1
ENSMUSG00000097315.1,3.747813915765752e-08,1.3410560600038867e-05,1.957572102546692,2.174425840377808,1.967132806777954,8997,1,Gm26568
ENSMUSG00000037872.5,2.8532597776612303e-06,0.0006654576581003,1.2034775018692017,1.364745855331421,1.255045771598816,1864,1,Ackr1
ENSMUSG00000037211.12,4.007483772667136e-09,1.728430443997583e-06,2.0590615272521973,2.371575355529785,2.092151165008545,4651,1,Spry1
ENSMUSG00000000552.10,7.416147775282905e-10,3.694877575729376e-07,1.5343648195266724,1.7109357118606567,1.5343875885009766,26198,1,Zfp385a
ENSMUSG00000017697.3,1.1489153489139162e-07,3.7322744198295415e-05,1.8345348834991453,1.9967743158340452,1.836264371871948,23655,1,Ada
ENSMUSG00000085411.1,5.0743488807852096e-15,5.517990525927864e-12,1.8194963932037356,2.178513288497925,1.890533208847046,3957,1,Gm14319
ENSMUSG00000040163.14,3.541630628811022e-17,4.9705169491281136e-14,2.249164342880249,2.768367052078247,2.429860830307007,4093,1,1700034J05Rik
ENSMUSG00000032368.14,1.2663190763100043e-06,0.0003210605993538,0.9892088770866394,1.2217769622802734,1.0930671691894531,7752,1,Zic1
ENSMUSG00000104605.1,4.1667519964939327e-08,1.4780270763031204e-05,1.6568971872329712,1.939277172088623,1.6837385892868042,2077,1,Gm42922
ENSMUSG00000043415.5,6.117739813747391e-13,5.022849111045555e-10,1.7923504114151,2.2679264545440674,1.8852118253707888,2831,1,Otud1
ENSMUSG00000025782.12,1.230792540206188e-15,1.4629008251358612e-12,1.3785520792007446,1.5219202041625977,1.3801902532577517,134044,1,Taf3
ENSMUSG00000032937.5,2.685170171277641e-13,2.3032734604748063e-10,1.5816196203231812,1.7521905899047852,1.588029861450195,215723,1,Fshr
ENSMUSG00000024749.9,5.410757062827042e-06,0.0011680637132081,0.9881370663642884,1.0898525714874268,1.012699007987976,170744,1,Tmc1
ENSMUSG00000117004.1,1.7151082262152646e-07,5.320648780411068e-05,1.4752542972564695,1.703920602798462,1.4850965738296509,7385,1,Gm38593
ENSMUSG00000109084.1,9.794938225260156e-10,4.767721594659947e-07,2.151929378509521,2.4687917232513428,2.174790859222412,4564,1,Gm44955
ENSMUSG00000086915.7,6.252224397887905e-13,5.12640236159682e-10,1.401818871498108,1.584673523902893,1.4210515022277832,55186,1,Gm16364
ENSMUSG00000090958.2,3.0385930159997536e-05,0.0052868032114788,1.5710103511810305,1.733394980430603,1.6337188482284546,12898,1,Lrrc32
ENSMUSG00000118060.1,7.02327318014034e-06,0.0014765573765103,1.2682000398635864,1.41754412651062,1.2795859575271606,5825,1,AC115789.2
ENSMUSG00000052316.9,3.2836505106561404e-05,0.0056633696152155,1.525396466255188,1.6758872270584106,1.5551369190216064,13954,1,Lrrc15
ENSMUSG00000020950.10,4.3640749692886e-06,0.0009694056065434,1.7028390169143677,2.0137977600097656,1.7760614156723022,4201,1,Foxg1
ENSMUSG00000030671.9,2.253711083968633e-28,8.532237920847618e-25,1.5922400951385498,1.8712162971496584,1.600955367088318,123970,1,Pde3b
ENSMUSG00000087355.7,3.5803981612024965e-14,3.4910849043379546e-11,2.751875877380371,3.164264678955078,2.8216848373413086,13572,1,Gm13187
ENSMUSG00000104818.1,4.601171523997318e-09,1.9610441016330937e-06,2.9504339694976807,3.27832555770874,2.999971389770508,17151,1,Gm43661
ENSMUSG00000109284.1,1.2101138231152288e-08,4.730459117242282e-06,1.4476933479309082,1.6688446998596191,1.469108819961548,4510,1,B230311B06Rik
ENSMUSG00000100711.1,4.126714687096762e-05,0.0069265286001574,0.8821344971656799,0.9982972145080566,0.9491499662399292,17050,1,Gm29461
ENSMUSG00000085604.1,1.042266529472116e-05,0.0020972179196948,1.169731855392456,1.305517554283142,1.1962867975234983,10103,1,Dhx58os
ENSMUSG00000061816.15,1.7566102009841004e-14,1.771950364450508e-11,1.706682562828064,1.9956101179122925,1.729736089706421,21109,1,Myl1
ENSMUSG00000090592.2,3.487695802744113e-17,4.90604853799745e-14,1.5115392208099363,1.879863142967224,1.614121675491333,2719,1,Gm17571
ENSMUSG00000102686.1,1.0074486969212217e-05,0.0020378559119956,1.480865716934204,1.674043893814087,1.5208067893981934,3403,1,Gm37220
ENSMUSG00000008763.16,3.3659842456237546e-10,1.807697286837007e-07,1.0695831775665283,1.2127270698547363,1.081820726394653,123295,1,Man1a2
ENSMUSG00000112396.1,1.6777495052145058e-10,9.54526719216633e-08,1.4364018440246582,1.7338759899139404,1.5722026824951172,1630,1,Gm47574
ENSMUSG00000098128.1,1.1482385322272952e-05,0.0022790474557613,1.5939432382583618,1.747211456298828,1.6030479669570925,14974,1,Gm3693
ENSMUSG00000114618.1,9.734560904290853e-11,5.813339066586578e-08,1.369818091392517,1.5701497793197632,1.373578667640686,4514,1,Gm41183
ENSMUSG00000038793.8,8.259582200760183e-11,4.990818412139757e-08,1.6820498704910278,1.988114595413208,1.765413761138916,3378,1,Lefty1
ENSMUSG00000083512.1,8.102921165523762e-10,3.998068365594401e-07,1.0680415630340576,1.2387930154800415,1.0863900184631348,1158,1,Gm12749
ENSMUSG00000117545.1,6.900867330891413e-10,3.449362571642561e-07,1.5257489681243896,1.7549455165863037,1.5466002225875854,5395,1,Gm30794
ENSMUSG00000107832.1,4.83201103568835e-07,0.0001352011888199,1.1855725049972534,1.3650919198989868,1.321137547492981,1858,1,Gm18688
ENSMUSG00000032375.15,1.9342041029598905e-07,5.925403889458474e-05,1.7567288875579834,1.9594690799713133,1.7834250926971436,20288,1,Aph1b
ENSMUSG00000117093.1,3.816921446902157e-06,0.0008590658334131,1.7949548959732056,2.055802583694458,1.8798811435699463,2502,1,Gm49949
ENSMUSG00000085838.1,3.387461357291113e-11,2.17318244704854e-08,1.7019929885864258,2.09602427482605,1.833673357963562,1993,1,Chn1os1
ENSMUSG00000114681.1,2.50774400707153e-05,0.0044722982330118,1.3043392896652222,1.465024471282959,1.3267934322357178,3100,1,1700026N04Rik
ENSMUSG00000064202.15,9.805832861165263e-10,4.769239487371957e-07,1.214765191078186,1.3659907579421997,1.2698793411254885,74758,1,4430402I18Rik
ENSMUSG00000112417.1,4.288765198205484e-08,1.517796120852436e-05,1.4571081399917605,1.72784423828125,1.598860740661621,1972,1,A430028G04Rik
