2mo,9mo,18mo,gene_name,distance
0.13,0.03,0.42,Cntnap5b,348485
0.79,0.9,0.54,Cdh20,2414
0.59,0.37,0.21,Phlpp1,109169
0.64,0.5,0.34,Bcl2,28430
0.69,0.46,0.47,Bcl2,28118
0.24,0.31,0.05,Bcl2,15292
0.62,0.34,0.44,Serpinb5,7724
0.83,0.91,0.66,Cdh7,14567
0.73,0.63,0.94,Cdh7,79561
0.82,1.0,0.68,Gm29088,31637
0.77,1.0,0.93,9330185C12Rik,32930
0.75,0.53,0.76,Gm17916,1059
0.75,0.53,0.76,Cntnap5a,2809
0.62,0.53,0.74,Cntnap5a,219994
0.93,1.0,0.76,Cntnap5a,70172
0.78,0.94,0.63,Gm7195,2168
0.39,0.4,0.15,Clasp1,78917
0.47,0.21,0.39,Clasp1,73858
0.52,0.61,0.76,Clasp1,2733
0.71,0.62,0.35,Gli2,32940
0.74,0.69,0.44,Gli2,21218
0.45,0.7,0.61,Gli2,8168
0.78,0.62,0.49,Ralb,2643
0.78,0.87,0.98,2610027F03Rik,5037
0.84,0.68,0.96,2610027F03Rik,30198
0.6,0.85,0.74,Ccdc93,35080
0.72,0.47,0.51,Dpp10,31865
0.93,1.0,0.73,Dpp10,260342
0.23,0.15,0.39,Dpp10,149149
0.85,0.68,0.94,Gm28928,141175
0.74,0.82,0.47,Gm28928,74919
0.98,0.9,0.73,Actr3,8431
0.15,0.1,0.34,Nckap5,345687
0.31,0.17,0.09,Nckap5,340911
0.95,0.9,0.5,Nckap5,289859
0.9,0.78,0.64,Mgat5,25923
0.31,0.35,0.06,Mgat5,87982
0.52,0.51,0.24,Mgat5,105727
0.64,0.56,0.24,Mgat5,117183
0.71,0.55,0.42,Mgat5,136372
0.53,0.45,0.32,Mgat5,86704
0.92,0.95,0.71,Mgat5,16270
0.37,0.21,0.13,Tmem163,37849
0.69,0.9,0.57,Map3k19,367
0.56,0.66,0.4,Rab3gap1,2597
0.81,0.77,1.0,Gm29599,1869
0.84,0.75,0.98,Thsd7b,290108
0.84,0.95,0.69,Gm16081,6502
0.54,0.68,0.82,Gm16083,12893
0.7,0.65,0.38,Mapkapk2,3180
0.54,0.39,0.3,Mapkapk2,5140
0.58,0.56,0.36,Mapkapk2,6953
0.69,0.78,0.53,Mapkapk2,8948
0.36,0.48,0.68,Gm25717,242
0.39,0.33,0.18,Dyrk3,828
0.88,0.97,0.76,Nucks1,14133
0.71,0.92,0.82,Slc45a3,11375
0.71,0.92,0.82,Gm29103,11388
0.35,0.3,0.1,Gm29103,26667
0.47,0.26,0.3,Cntn2,4359
0.29,0.1,0.07,Nfasc,4778
0.4,0.65,0.56,Nfasc,8390
0.82,0.71,0.54,Nfasc,21194
0.48,0.31,0.24,Nfasc,87915
0.33,0.3,0.1,Nfasc,88225
0.56,0.38,0.27,Nfasc,28445
0.33,0.15,0.37,Lrrn2,24342
0.61,0.45,0.86,Lrrn2,19622
0.77,0.49,0.8,Mdm4,30202
0.4,0.52,0.61,Pik3c2b,88
0.28,0.09,0.07,Plekha6,58636
0.86,0.75,0.63,Plekha6,58738
0.65,0.64,0.45,Plekha6,61799
0.5,0.63,0.77,Plekha6,10849
0.63,0.71,0.3,Plekha6,8676
0.49,0.21,0.49,Ren1,5096
0.9,0.82,0.67,Etnk2,6150
0.98,1.0,0.8,Gm8596,746
0.81,0.87,0.66,Zc3h11a,16712
0.81,0.87,0.66,Zbed6,16634
0.6,0.82,0.88,Zc3h11a,4986
0.6,0.82,0.88,Zbed6,4924
0.6,0.82,0.88,Zbed6,4491
0.46,0.15,0.47,Lax1,4906
0.42,0.42,0.16,Atp2b4,15150
0.74,0.65,0.43,Atp2b4,41801
0.63,0.36,0.41,Atp2b4,42905
0.46,0.15,0.42,Atp2b4,47736
0.61,0.76,0.34,Atp2b4,6269
0.3,0.18,0.09,Mybph,4565
0.66,0.35,0.56,Adora1,17864
0.43,0.1,0.31,Ppp1r12b,76992
0.67,0.39,0.42,Gm28892,4789
0.67,0.39,0.42,Ppp1r12b,90968
0.98,0.8,0.76,Ppp1r12b,65216
0.45,0.3,0.06,Ppp1r12b,48784
0.6,0.81,0.77,Lgr6,33931
0.84,0.94,0.63,Gm4204,2018
0.87,0.87,0.56,Gm4204,2054
0.67,0.9,0.86,Lmod1,11933
0.85,0.87,0.65,Lmod1,19285
0.69,0.49,0.43,Ipo9,2547
0.68,0.58,0.36,Nav1,19786
0.87,0.96,0.67,Nav1,40589
0.42,0.4,0.65,Nav1,68013
0.68,0.51,0.39,Nav1,58182
0.28,0.28,0.07,Nav1,53481
0.35,0.16,0.43,Tnni1,15974
0.81,0.76,0.51,Lad1,4240
0.56,0.4,0.35,Cacna1s,13530
0.34,0.29,0.1,Cacna1s,31951
0.56,0.33,0.31,Kif21b,18618
0.66,0.82,0.58,Kif21b,3605
0.43,0.41,0.17,Gm26781,5960
0.31,0.15,0.43,Camsap2,27293
0.48,0.55,0.81,Camsap2,36395
0.5,0.52,0.81,RP23-302C16.5,2016
0.66,0.77,0.89,Mir181a-1,1809
0.66,0.77,0.89,Mir181b-1,1986
0.66,0.77,0.89,Gm4258,35652
0.66,0.77,0.89,Gm26936,4508
0.66,0.77,0.89,A430106G13Rik,2201
0.73,0.87,0.97,Nek7,19560
0.72,0.76,0.48,Gm5833,2049
0.07,0.0,0.21,Lhx9,8144
0.78,0.93,1.0,Cfhr3,24874
0.41,0.45,0.19,Kcnt2,3398
0.73,0.59,0.41,RP24-95N17.1,2303
0.8,0.89,0.53,Uchl5,16396
0.85,0.83,0.6,Uchl5,16620
0.8,0.79,0.49,Rgs2,3766
0.33,0.31,0.04,Brinp3,183065
0.83,0.54,0.82,A230059L01Rik,1559
0.83,0.54,0.82,Gm15584,50
0.83,0.54,0.82,Brinp3,96691
0.65,0.82,0.48,Brinp3,55308
0.71,0.88,0.93,Pla2g4a,7054
0.72,0.64,0.87,Pla2g4a,54387
0.64,0.71,0.38,Pla2g4a,420
0.79,0.8,0.57,Ptgs2,3849
0.28,0.57,0.41,Gm20631,8030
0.28,0.57,0.41,Hmcn1,70772
0.57,0.77,0.88,Hmcn1,19552
0.76,0.92,0.96,Trmt1l,8385
0.67,0.42,0.35,Fam129a,44272
0.37,0.12,0.15,1700025G04Rik,75950
0.4,0.22,0.15,1700025G04Rik,114397
0.37,0.37,0.14,1700025G04Rik,111922
0.64,0.8,0.56,1700025G04Rik,84401
0.31,0.09,0.03,Rgl1,10040
0.47,0.28,0.25,Rgl1,14058
0.33,0.24,0.12,Rgl1,21667
0.85,0.9,0.65,Rgl1,35521
0.29,0.22,0.07,Rgl1,65301
0.62,0.69,0.43,Rgl1,66445
0.31,0.23,0.44,Rgl1,98671
0.84,0.79,0.59,Gm28792,7777
0.84,0.79,0.59,Rgl1,22304
0.55,0.49,0.27,Arpc5,5814
0.4,0.17,0.3,Smg7,31646
0.58,0.58,0.84,Nmnat2,1228
0.4,0.22,0.16,Nmnat2,16512
0.76,0.73,0.4,Lamc1,2224
0.53,0.29,0.32,E330020D12Rik,2630
0.74,0.83,0.6,Gm6652,1390
0.4,0.66,0.55,Rgs8,18168
0.33,0.03,0.13,A830008E24Rik,1778
0.41,0.6,0.25,4930452N14Rik,903
0.54,0.38,0.3,Cacna1e,141197
0.91,0.95,0.69,Cacna1e,156772
0.75,0.5,0.58,Cacna1e,159642
0.63,0.38,0.35,Cacna1e,221228
0.78,0.77,0.45,Cacna1e,247063
0.97,0.96,0.73,Cacna1e,153153
0.32,0.16,0.43,Cacna1e,131075
0.73,0.51,0.54,Cacna1e,95640
0.5,0.46,0.24,Gm29441,85
0.5,0.46,0.24,Gm29282,20322
0.28,0.22,0.06,Gm29282,18946
0.45,0.43,0.16,Stx6,10604
0.83,0.59,0.61,Stx6,11461
0.56,0.67,0.4,Stx6,5797
0.45,0.24,0.13,RP23-320I7.3,2173
0.45,0.24,0.13,BC034090,13458
0.56,0.51,0.26,Acbd6,17442
0.88,0.82,0.65,Acbd6,20145
0.44,0.2,0.1,Lhx4,16111
0.45,0.21,0.12,Qsox1,10913
0.11,0.27,0.03,Cep350,42120
0.79,0.71,0.93,Tdrd5,21498
0.71,0.66,0.35,Axdnd1,30029
0.78,0.7,0.44,Soat1,26367
0.43,0.21,0.17,Abl2,21613
0.59,0.64,0.41,Ralgps2,53855
0.67,0.57,0.35,Ralgps2,52990
0.46,0.41,0.69,Gm28694,15561
0.79,0.95,0.71,Rasal2,46876
0.83,0.84,0.56,Rasal2,114987
0.75,0.61,0.47,BC026585,15725
0.29,0.35,0.09,RP23-152E3.1,80963
0.8,0.6,0.67,Brinp2,31911
0.6,0.43,0.38,Astn1,36626
0.88,0.96,0.74,Pappa2,44052
0.45,0.27,0.23,Tnr,31694
0.87,0.86,0.6,Tnr,167589
0.41,0.32,0.18,Tnr,145810
0.26,0.47,0.25,Rabgap1l,118437
0.26,0.47,0.25,RP24-540L1.1,73287
0.74,0.94,0.87,Rabgap1l,275293
0.42,0.38,0.14,Rabgap1l,214924
0.54,0.75,0.32,Klhl20,4109
0.24,0.44,0.52,Tnfsf18,1522
0.71,0.58,0.27,Dnm3,121160
0.98,0.67,0.96,Dnm3,218315
0.55,0.25,0.56,Dnm3,126092
0.19,0.58,0.21,Fmo6,4928
0.88,0.67,0.94,RP24-507O16.3,19018
0.88,0.67,0.94,Mroh9,27362
0.84,0.85,0.62,RP24-507O16.3,14705
0.84,0.85,0.62,Mroh9,31675
0.84,0.85,0.62,Gm22671,1159
0.54,0.27,0.44,Prrx1,4109
0.32,0.24,0.51,Mettl11b,1886
0.77,0.73,0.97,Selp,9803
0.55,0.36,0.3,Selp,11393
0.6,0.37,0.35,Slc19a2,3360
0.33,0.72,0.41,Slc19a2,5030
0.52,0.45,0.16,Atp1b1,3500
0.52,0.45,0.16,Nme7,1116
0.56,0.57,0.31,Atp1b1,6490
0.59,0.75,0.4,Atp1b1,8172
0.72,0.53,0.76,Gm26685,1175
0.64,0.86,0.8,RP23-260J11.1,5412
0.64,0.86,0.8,RP23-260J11.2,16873
0.58,0.61,0.3,Dpt,12718
0.58,0.61,0.3,RP23-152I6.2,11579
0.76,0.68,0.51,Dpt,3901
0.76,0.68,0.51,RP23-152I6.2,20396
0.36,0.67,0.36,RP23-152I6.2,39800
0.36,0.67,0.36,RP23-152I6.3,658
0.33,0.29,0.08,Sft2d2,5242
0.86,0.96,0.61,Sft2d2,3721
0.33,0.15,0.12,Gpr161,12231
0.36,0.25,0.62,Rcsd1,11407
0.39,0.61,0.21,RP23-36P10.11,2132
0.39,0.61,0.21,RP23-36P10.10,1389
0.39,0.61,0.21,Cd247,34801
0.24,0.36,0.03,Ildr2,11328
